nb_cycle_retour,moy_cycle_retour,d_veg,propor_utilisa_retour
44,23,15.0,53.216374269005854
44,23,15.0,53.216374269005854
44,23,15.0,53.216374269005854
39,23,15.0,53.143274853801174
39,23,15.0,53.143274853801174
39,23,15.0,53.143274853801174
40,23,15.0,53.143274853801174
40,23,15.0,53.143274853801174
40,23,15.0,53.143274853801174
40,23,15.0,53.143274853801174
41,23,15.0,53.143274853801174
41,23,15.0,53.143274853801174
41,23,15.0,53.143274853801174
41,23,15.0,53.143274853801174
42,23,15.0,53.143274853801174
42,23,15.0,53.143274853801174
42,23,15.0,53.143274853801174
42,23,15.0,53.143274853801174
43,23,15.0,53.143274853801174
42,23,15.0,52.77777777777778
42,23,15.0,52.77777777777778
42,23,15.0,52.77777777777778
43,23,15.0,52.77777777777778
43,23,15.0,52.77777777777778
43,23,15.0,52.77777777777778
43,23,15.0,52.77777777777778
44,23,15.0,52.77777777777778
44,23,15.0,52.77777777777778
44,23,15.0,52.77777777777778
44,23,15.0,52.77777777777778
45,23,15.0,52.77777777777778
45,23,15.0,52.77777777777778
45,23,15.0,52.77777777777778
45,23,15.0,52.77777777777778
46,23,15.0,52.77777777777778
46,23,15.0,52.77777777777778
46,23,15.0,52.77777777777778
46,23,15.0,52.77777777777778
47,23,15.0,52.77777777777778
47,23,15.0,52.77777777777778
47,23,15.0,52.77777777777778
44,23,15.0,53.3625730994152
44,23,15.0,53.3625730994152
45,23,15.0,53.3625730994152
45,23,15.0,53.3625730994152
45,23,15.0,53.3625730994152
45,23,15.0,53.3625730994152
46,23,15.0,53.3625730994152
65,25,15.0,55.336257309941516
65,25,15.0,55.336257309941516
65,25,15.0,55.336257309941516
66,25,15.0,55.336257309941516
66,25,15.0,55.336257309941516
66,25,15.0,55.336257309941516
66,25,15.0,55.336257309941516
67,25,15.0,55.336257309941516
67,25,15.0,55.336257309941516
67,25,15.0,55.336257309941516
0,0,15.0,54.02046783625731
36,23,15.0,54.02046783625731
37,23,15.0,54.02046783625731
37,23,15.0,54.02046783625731
37,23,15.0,54.02046783625731
37,23,15.0,54.02046783625731
38,23,15.0,54.02046783625731
38,23,15.0,54.02046783625731
38,23,15.0,54.02046783625731
38,23,15.0,54.02046783625731
39,23,15.0,54.02046783625731
39,23,15.0,54.02046783625731
39,23,15.0,54.02046783625731
39,23,15.0,54.02046783625731
40,23,15.0,54.02046783625731
40,23,15.0,54.02046783625731
31,21,15.0,53.50877192982456
31,21,15.0,53.50877192982456
31,21,15.0,53.50877192982456
0,0,15.0,54.459064327485386
0,0,15.0,54.459064327485386
0,0,15.0,52.26608187134503
0,0,15.0,52.26608187134503
0,0,20.0,54.89766081871345
43,27,20.0,54.89766081871345
50,30,20.0,55.77485380116959
50,30,20.0,55.77485380116959
51,30,20.0,55.77485380116959
51,30,20.0,55.77485380116959
51,30,20.0,55.77485380116959
51,30,20.0,55.77485380116959
52,30,20.0,55.77485380116959
52,30,20.0,55.77485380116959
52,30,20.0,55.77485380116959
52,30,20.0,55.77485380116959
53,30,20.0,55.77485380116959
53,30,20.0,55.77485380116959
53,30,20.0,55.77485380116959
53,30,20.0,55.77485380116959
54,30,20.0,55.77485380116959
54,30,20.0,55.77485380116959
54,30,20.0,55.77485380116959
54,30,20.0,55.77485380116959
55,30,20.0,55.77485380116959
55,30,20.0,55.77485380116959
55,30,20.0,55.77485380116959
55,30,20.0,55.77485380116959
56,30,20.0,55.77485380116959
56,30,20.0,55.77485380116959
56,30,20.0,55.77485380116959
56,30,20.0,55.77485380116959
57,30,20.0,55.77485380116959
57,30,20.0,55.77485380116959
57,30,20.0,55.77485380116959
57,30,20.0,55.77485380116959
58,30,20.0,55.77485380116959
58,30,20.0,55.77485380116959
58,30,20.0,55.77485380116959
58,30,20.0,55.77485380116959
59,30,20.0,55.77485380116959
59,30,20.0,55.77485380116959
59,30,20.0,55.77485380116959
59,30,20.0,55.77485380116959
60,30,20.0,55.77485380116959
60,30,20.0,55.77485380116959
60,30,20.0,55.77485380116959
60,30,20.0,55.77485380116959
43,28,20.0,53.80116959064327
44,28,20.0,53.80116959064327
61,30,20.0,55.77485380116959
61,30,20.0,55.77485380116959
44,28,20.0,53.80116959064327
44,28,20.0,53.80116959064327
61,30,20.0,55.77485380116959
44,28,20.0,53.80116959064327
61,30,20.0,55.77485380116959
45,28,20.0,53.80116959064327
62,30,20.0,55.77485380116959
62,30,20.0,55.77485380116959
45,28,20.0,53.80116959064327
62,30,20.0,55.77485380116959
45,28,20.0,53.80116959064327
62,30,20.0,55.77485380116959
63,30,20.0,55.77485380116959
63,30,20.0,55.77485380116959
63,30,20.0,55.77485380116959
63,30,20.0,55.77485380116959
64,30,20.0,55.77485380116959
64,30,20.0,55.77485380116959
64,30,20.0,55.77485380116959
64,30,20.0,55.77485380116959
65,30,20.0,55.77485380116959
65,30,20.0,55.77485380116959
65,30,20.0,55.77485380116959
65,30,20.0,55.77485380116959
66,30,20.0,55.77485380116959
66,30,20.0,55.77485380116959
88,27,20.0,56.35964912280702
66,30,20.0,55.77485380116959
88,27,20.0,56.35964912280702
66,30,20.0,55.77485380116959
67,30,20.0,55.77485380116959
67,30,20.0,55.77485380116959
67,30,20.0,55.77485380116959
67,30,20.0,55.77485380116959
68,30,20.0,55.77485380116959
68,30,20.0,55.77485380116959
68,30,20.0,55.77485380116959
68,30,20.0,55.77485380116959
69,30,20.0,55.77485380116959
69,30,20.0,55.77485380116959
69,30,20.0,55.77485380116959
69,30,20.0,55.77485380116959
51,28,20.0,54.824561403508774
70,30,20.0,55.77485380116959
70,30,20.0,55.77485380116959
51,28,20.0,54.824561403508774
52,28,20.0,54.824561403508774
70,30,20.0,55.77485380116959
52,28,20.0,54.824561403508774
70,30,20.0,55.77485380116959
71,30,20.0,55.77485380116959
52,28,20.0,54.824561403508774
52,28,20.0,54.824561403508774
71,30,20.0,55.77485380116959
71,30,20.0,55.77485380116959
53,28,20.0,54.824561403508774
53,28,20.0,54.824561403508774
71,30,20.0,55.77485380116959
53,28,20.0,54.824561403508774
72,30,20.0,55.77485380116959
72,30,20.0,55.77485380116959
53,28,20.0,54.824561403508774
54,28,20.0,54.824561403508774
72,30,20.0,55.77485380116959
54,28,20.0,54.824561403508774
72,30,20.0,55.77485380116959
54,28,20.0,54.824561403508774
73,30,20.0,55.77485380116959
54,28,20.0,54.824561403508774
73,30,20.0,55.77485380116959
73,30,20.0,55.77485380116959
73,30,20.0,55.77485380116959
74,30,20.0,55.77485380116959
74,30,20.0,55.77485380116959
74,30,20.0,55.77485380116959
74,30,20.0,55.77485380116959
75,30,20.0,55.77485380116959
75,30,20.0,55.77485380116959
75,30,20.0,55.77485380116959
75,30,20.0,55.77485380116959
76,30,20.0,55.77485380116959
76,30,20.0,55.77485380116959
76,30,20.0,55.77485380116959
76,30,20.0,55.77485380116959
77,30,20.0,55.77485380116959
43,27,20.0,53.43567251461988
77,30,20.0,55.77485380116959
77,30,20.0,55.77485380116959
56,31,20.0,55.26315789473685
56,31,20.0,55.26315789473685
77,30,20.0,55.77485380116959
78,30,20.0,55.77485380116959
56,31,20.0,55.26315789473685
78,30,20.0,55.77485380116959
56,31,20.0,55.26315789473685
78,30,20.0,55.77485380116959
57,31,20.0,55.26315789473685
78,30,20.0,55.77485380116959
57,31,20.0,55.26315789473685
57,31,20.0,55.26315789473685
79,30,20.0,55.77485380116959
57,31,20.0,55.26315789473685
79,30,20.0,55.77485380116959
79,30,20.0,55.77485380116959
79,30,20.0,55.77485380116959
80,30,20.0,55.77485380116959
80,30,20.0,55.77485380116959
80,30,20.0,55.77485380116959
42,27,20.0,54.824561403508774
42,27,20.0,54.824561403508774
42,27,20.0,54.824561403508774
42,27,20.0,54.824561403508774
42,27,20.0,54.60526315789473
42,27,20.0,54.60526315789473
43,27,20.0,54.60526315789473
43,27,20.0,54.60526315789473
43,27,20.0,54.60526315789473
43,27,20.0,54.60526315789473
44,27,20.0,54.67836257309941
44,27,20.0,54.67836257309941
48,28,20.0,54.459064327485386
49,28,20.0,54.459064327485386
49,28,20.0,54.459064327485386
49,28,20.0,54.459064327485386
42,27,20.0,52.92397660818714
49,28,20.0,54.459064327485386
50,28,20.0,54.459064327485386
43,27,20.0,52.92397660818714
50,28,20.0,54.459064327485386
43,27,20.0,52.92397660818714
40,28,20.0,54.89766081871345
50,28,20.0,54.459064327485386
41,27,20.0,54.239766081871345
43,27,20.0,52.92397660818714
41,28,20.0,54.89766081871345
50,28,20.0,54.459064327485386
43,27,20.0,52.92397660818714
51,28,20.0,54.459064327485386
44,27,20.0,52.92397660818714
41,28,20.0,54.89766081871345
41,28,20.0,54.89766081871345
51,28,20.0,54.459064327485386
44,27,20.0,52.92397660818714
41,28,20.0,54.89766081871345
44,27,20.0,52.92397660818714
42,28,20.0,54.89766081871345
48,29,20.0,54.751461988304094
48,29,20.0,54.751461988304094
48,29,20.0,54.751461988304094
49,29,20.0,54.751461988304094
49,29,20.0,54.751461988304094
49,29,20.0,54.751461988304094
49,29,20.0,54.751461988304094
51,29,20.0,54.89766081871345
51,29,20.0,54.89766081871345
51,29,20.0,54.89766081871345
51,29,20.0,54.89766081871345
52,29,20.0,54.89766081871345
52,29,20.0,54.89766081871345
48,27,20.0,52.85087719298246
49,27,20.0,52.85087719298246
49,27,20.0,52.85087719298246
49,27,20.0,52.85087719298246
49,27,20.0,52.85087719298246
50,27,20.0,52.85087719298246
50,27,20.0,52.85087719298246
50,27,20.0,52.85087719298246
50,27,20.0,52.85087719298246
0,0,20.0,55.11695906432749
0,0,20.0,55.11695906432749
0,0,25.0,54.89766081871345
43,27,25.0,54.89766081871345
43,28,25.0,53.80116959064327
44,28,25.0,53.80116959064327
44,28,25.0,53.80116959064327
44,28,25.0,53.80116959064327
44,28,25.0,53.80116959064327
88,27,25.0,56.35964912280702
45,28,25.0,53.80116959064327
88,27,25.0,56.35964912280702
45,28,25.0,53.80116959064327
45,28,25.0,53.80116959064327
51,28,25.0,54.824561403508774
51,28,25.0,54.824561403508774
52,28,25.0,54.824561403508774
50,30,25.0,55.77485380116959
52,28,25.0,54.824561403508774
52,28,25.0,54.824561403508774
50,30,25.0,55.77485380116959
52,28,25.0,54.824561403508774
51,30,25.0,55.77485380116959
53,28,25.0,54.824561403508774
51,30,25.0,55.77485380116959
51,30,25.0,55.77485380116959
53,28,25.0,54.824561403508774
51,30,25.0,55.77485380116959
53,28,25.0,54.824561403508774
52,30,25.0,55.77485380116959
53,28,25.0,54.824561403508774
54,28,25.0,54.824561403508774
52,30,25.0,55.77485380116959
54,28,25.0,54.824561403508774
52,30,25.0,55.77485380116959
54,28,25.0,54.824561403508774
52,30,25.0,55.77485380116959
54,28,25.0,54.824561403508774
53,30,25.0,55.77485380116959
53,30,25.0,55.77485380116959
53,30,25.0,55.77485380116959
53,30,25.0,55.77485380116959
54,30,25.0,55.77485380116959
54,30,25.0,55.77485380116959
54,30,25.0,55.77485380116959
54,30,25.0,55.77485380116959
55,30,25.0,55.77485380116959
55,30,25.0,55.77485380116959
55,30,25.0,55.77485380116959
55,30,25.0,55.77485380116959
56,30,25.0,55.77485380116959
56,30,25.0,55.77485380116959
56,30,25.0,55.77485380116959
56,30,25.0,55.77485380116959
57,30,25.0,55.77485380116959
57,30,25.0,55.77485380116959
57,30,25.0,55.77485380116959
57,30,25.0,55.77485380116959
58,30,25.0,55.77485380116959
58,30,25.0,55.77485380116959
58,30,25.0,55.77485380116959
58,30,25.0,55.77485380116959
59,30,25.0,55.77485380116959
59,30,25.0,55.77485380116959
59,30,25.0,55.77485380116959
59,30,25.0,55.77485380116959
60,30,25.0,55.77485380116959
60,30,25.0,55.77485380116959
60,30,25.0,55.77485380116959
60,30,25.0,55.77485380116959
43,27,25.0,53.43567251461988
61,30,25.0,55.77485380116959
61,30,25.0,55.77485380116959
61,30,25.0,55.77485380116959
61,30,25.0,55.77485380116959
62,30,25.0,55.77485380116959
62,30,25.0,55.77485380116959
62,30,25.0,55.77485380116959
62,30,25.0,55.77485380116959
63,30,25.0,55.77485380116959
56,31,25.0,55.26315789473685
63,30,25.0,55.77485380116959
63,30,25.0,55.77485380116959
56,31,25.0,55.26315789473685
63,30,25.0,55.77485380116959
56,31,25.0,55.26315789473685
56,31,25.0,55.26315789473685
64,30,25.0,55.77485380116959
64,30,25.0,55.77485380116959
57,31,25.0,55.26315789473685
57,31,25.0,55.26315789473685
64,30,25.0,55.77485380116959
57,31,25.0,55.26315789473685
64,30,25.0,55.77485380116959
57,31,25.0,55.26315789473685
65,30,25.0,55.77485380116959
65,30,25.0,55.77485380116959
65,30,25.0,55.77485380116959
65,30,25.0,55.77485380116959
66,30,25.0,55.77485380116959
66,30,25.0,55.77485380116959
66,30,25.0,55.77485380116959
66,30,25.0,55.77485380116959
67,30,25.0,55.77485380116959
67,30,25.0,55.77485380116959
67,30,25.0,55.77485380116959
67,30,25.0,55.77485380116959
68,30,25.0,55.77485380116959
68,30,25.0,55.77485380116959
68,30,25.0,55.77485380116959
68,30,25.0,55.77485380116959
69,30,25.0,55.77485380116959
69,30,25.0,55.77485380116959
69,30,25.0,55.77485380116959
69,30,25.0,55.77485380116959
70,30,25.0,55.77485380116959
70,30,25.0,55.77485380116959
70,30,25.0,55.77485380116959
70,30,25.0,55.77485380116959
71,30,25.0,55.77485380116959
71,30,25.0,55.77485380116959
71,30,25.0,55.77485380116959
71,30,25.0,55.77485380116959
72,30,25.0,55.77485380116959
72,30,25.0,55.77485380116959
72,30,25.0,55.77485380116959
72,30,25.0,55.77485380116959
73,30,25.0,55.77485380116959
73,30,25.0,55.77485380116959
73,30,25.0,55.77485380116959
73,30,25.0,55.77485380116959
74,30,25.0,55.77485380116959
74,30,25.0,55.77485380116959
74,30,25.0,55.77485380116959
74,30,25.0,55.77485380116959
75,30,25.0,55.77485380116959
75,30,25.0,55.77485380116959
75,30,25.0,55.77485380116959
75,30,25.0,55.77485380116959
76,30,25.0,55.77485380116959
76,30,25.0,55.77485380116959
76,30,25.0,55.77485380116959
76,30,25.0,55.77485380116959
77,30,25.0,55.77485380116959
77,30,25.0,55.77485380116959
77,30,25.0,55.77485380116959
77,30,25.0,55.77485380116959
78,30,25.0,55.77485380116959
78,30,25.0,55.77485380116959
78,30,25.0,55.77485380116959
42,27,25.0,54.824561403508774
78,30,25.0,55.77485380116959
42,27,25.0,54.824561403508774
42,27,25.0,54.824561403508774
79,30,25.0,55.77485380116959
79,30,25.0,55.77485380116959
42,27,25.0,54.824561403508774
79,30,25.0,55.77485380116959
79,30,25.0,55.77485380116959
80,30,25.0,55.77485380116959
80,30,25.0,55.77485380116959
80,30,25.0,55.77485380116959
42,27,25.0,54.60526315789473
42,27,25.0,54.60526315789473
43,27,25.0,54.60526315789473
43,27,25.0,54.60526315789473
43,27,25.0,54.60526315789473
43,27,25.0,54.60526315789473
44,27,25.0,54.67836257309941
44,27,25.0,54.67836257309941
48,28,25.0,54.459064327485386
49,28,25.0,54.459064327485386
49,28,25.0,54.459064327485386
49,28,25.0,54.459064327485386
49,28,25.0,54.459064327485386
50,28,25.0,54.459064327485386
50,28,25.0,54.459064327485386
50,28,25.0,54.459064327485386
50,28,25.0,54.459064327485386
51,28,25.0,54.459064327485386
51,28,25.0,54.459064327485386
40,28,25.0,54.89766081871345
41,28,25.0,54.89766081871345
41,28,25.0,54.89766081871345
41,28,25.0,54.89766081871345
41,28,25.0,54.89766081871345
42,28,25.0,54.89766081871345
41,27,25.0,54.239766081871345
48,29,25.0,54.751461988304094
48,29,25.0,54.751461988304094
48,29,25.0,54.751461988304094
49,29,25.0,54.751461988304094
49,29,25.0,54.751461988304094
49,29,25.0,54.751461988304094
49,29,25.0,54.751461988304094
42,27,25.0,52.92397660818714
43,27,25.0,52.92397660818714
43,27,25.0,52.92397660818714
43,27,25.0,52.92397660818714
43,27,25.0,52.92397660818714
44,27,25.0,52.92397660818714
44,27,25.0,52.92397660818714
44,27,25.0,52.92397660818714
48,27,25.0,52.85087719298246
49,27,25.0,52.85087719298246
49,27,25.0,52.85087719298246
49,27,25.0,52.85087719298246
49,27,25.0,52.85087719298246
50,27,25.0,52.85087719298246
50,27,25.0,52.85087719298246
50,27,25.0,52.85087719298246
50,27,25.0,52.85087719298246
0,0,25.0,55.11695906432749
0,0,25.0,55.11695906432749
51,29,25.0,54.89766081871345
51,29,25.0,54.89766081871345
51,29,25.0,54.89766081871345
51,29,25.0,54.89766081871345
52,29,25.0,54.89766081871345
52,29,25.0,54.89766081871345
