nb_cycle_aller,moy_cycle_aller,dist_veto,propor_utilisa_aller,jour_marche
28,19,15.0,52.99707602339181,9
28,19,15.0,52.99707602339181,9
28,19,15.0,52.99707602339181,9
28,19,15.0,52.99707602339181,9
28,19,15.0,52.99707602339181,9
28,19,15.0,52.99707602339181,9
28,19,15.0,52.99707602339181,9
28,19,15.0,52.99707602339181,9
28,19,15.0,52.99707602339181,9
28,19,15.0,52.99707602339181,9
28,19,15.0,52.99707602339181,9
28,19,15.0,52.99707602339181,9
28,19,15.0,52.99707602339181,9
28,19,15.0,52.99707602339181,9
28,19,15.0,52.99707602339181,9
28,19,15.0,52.99707602339181,9
28,19,15.0,52.99707602339181,9
28,19,15.0,52.99707602339181,9
28,19,15.0,52.99707602339181,9
28,19,15.0,52.99707602339181,9
28,19,15.0,52.99707602339181,9
28,19,15.0,52.99707602339181,9
28,19,15.0,52.99707602339181,9
28,19,15.0,52.99707602339181,9
28,19,15.0,52.99707602339181,9
28,19,15.0,52.99707602339181,9
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
30,19,15.0,52.63157894736842,10
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.48538011695907,11
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
27,19,15.0,52.63157894736842,12
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
28,19,15.0,53.143274853801174,13
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
27,19,15.0,52.77777777777778,14
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.85087719298246,4
35,23,20.0,52.85087719298246,4
35,23,20.0,52.85087719298246,4
35,23,20.0,52.85087719298246,4
35,23,20.0,52.85087719298246,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
35,23,20.0,52.77777777777778,4
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
32,21,20.0,53.289473684210535,5
30,21,20.0,54.02046783625731,6
30,21,20.0,54.02046783625731,6
30,21,20.0,54.02046783625731,6
30,21,20.0,54.02046783625731,6
30,21,20.0,54.02046783625731,6
30,21,20.0,54.02046783625731,6
30,21,20.0,54.02046783625731,6
30,21,20.0,54.02046783625731,6
30,21,20.0,54.02046783625731,6
30,21,20.0,54.02046783625731,6
30,21,20.0,54.02046783625731,6
30,21,20.0,54.02046783625731,6
30,21,20.0,54.02046783625731,6
30,21,20.0,54.02046783625731,6
30,21,20.0,54.02046783625731,6
30,21,20.0,54.02046783625731,6
30,21,20.0,54.02046783625731,6
30,21,20.0,54.02046783625731,6
30,21,20.0,54.02046783625731,6
30,21,20.0,54.02046783625731,6
30,21,20.0,54.02046783625731,6
30,21,20.0,54.02046783625731,6
30,21,20.0,54.02046783625731,6
30,21,20.0,54.02046783625731,6
30,21,20.0,54.02046783625731,6
