nb_cycle_aller,moy_cycle_aller,d_eau,propor_utilisa_aller
71,30,20.0,44.66374269005848
69,30,20.0,46.71052631578947
71,30,20.0,44.66374269005848
69,30,20.0,46.71052631578947
69,30,20.0,46.71052631578947
69,30,20.0,46.71052631578947
69,30,20.0,46.71052631578947
69,30,20.0,46.71052631578947
69,30,20.0,46.71052631578947
69,30,20.0,46.71052631578947
69,30,20.0,46.71052631578947
69,30,20.0,46.71052631578947
69,30,20.0,46.71052631578947
69,30,20.0,46.71052631578947
69,30,20.0,46.71052631578947
69,30,20.0,46.71052631578947
69,30,20.0,46.71052631578947
69,30,20.0,46.71052631578947
69,30,20.0,46.71052631578947
69,30,20.0,46.71052631578947
69,30,20.0,46.71052631578947
72,31,20.0,47.58771929824561
72,31,20.0,47.58771929824561
72,31,20.0,47.58771929824561
72,31,20.0,47.58771929824561
72,31,20.0,47.58771929824561
72,31,20.0,47.58771929824561
72,31,20.0,47.58771929824561
72,31,20.0,47.58771929824561
72,31,20.0,47.58771929824561
72,31,20.0,47.58771929824561
72,31,20.0,47.58771929824561
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
63,30,20.0,49.19590643274854
65,30,20.0,46.41812865497076
59,31,20.0,45.17543859649123
65,30,20.0,46.41812865497076
63,30,20.0,49.19590643274854
59,31,20.0,45.17543859649123
65,30,20.0,46.41812865497076
63,30,20.0,49.19590643274854
59,31,20.0,45.17543859649123
65,30,20.0,46.41812865497076
63,30,20.0,49.19590643274854
59,31,20.0,45.17543859649123
65,30,20.0,46.41812865497076
63,30,20.0,49.19590643274854
65,30,20.0,46.41812865497076
59,31,20.0,45.17543859649123
63,30,20.0,49.19590643274854
65,30,20.0,46.41812865497076
63,30,20.0,49.19590643274854
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
65,30,20.0,46.41812865497076
63,30,20.0,49.19590643274854
59,31,20.0,45.17543859649123
65,30,20.0,46.41812865497076
63,30,20.0,49.19590643274854
59,31,20.0,45.17543859649123
65,30,20.0,46.41812865497076
63,30,20.0,49.19590643274854
59,31,20.0,45.17543859649123
65,30,20.0,46.41812865497076
63,30,20.0,49.19590643274854
64,30,20.0,46.56432748538012
65,30,20.0,46.41812865497076
59,31,20.0,45.17543859649123
63,30,20.0,49.19590643274854
64,30,20.0,46.56432748538012
65,30,20.0,46.41812865497076
59,31,20.0,45.17543859649123
63,30,20.0,49.19590643274854
64,30,20.0,46.56432748538012
68,30,20.0,47.88011695906433
59,31,20.0,45.17543859649123
65,30,20.0,46.41812865497076
63,30,20.0,49.19590643274854
64,30,20.0,46.56432748538012
59,31,20.0,45.17543859649123
68,30,20.0,47.88011695906433
65,30,20.0,46.41812865497076
63,30,20.0,49.19590643274854
70,31,20.0,48.53801169590643
64,30,20.0,46.56432748538012
68,30,20.0,47.88011695906433
65,30,20.0,46.41812865497076
59,31,20.0,45.17543859649123
63,30,20.0,49.19590643274854
59,31,20.0,45.17543859649123
64,30,20.0,46.56432748538012
65,30,20.0,46.41812865497076
63,30,20.0,49.19590643274854
70,31,20.0,48.53801169590643
70,31,20.0,48.53801169590643
65,30,20.0,46.41812865497076
59,31,20.0,45.17543859649123
64,30,20.0,46.56432748538012
63,30,20.0,49.19590643274854
70,31,20.0,48.53801169590643
64,30,20.0,46.56432748538012
59,31,20.0,45.17543859649123
65,30,20.0,46.41812865497076
63,30,20.0,49.19590643274854
59,31,20.0,45.17543859649123
65,30,20.0,46.41812865497076
70,31,20.0,48.53801169590643
64,30,20.0,46.56432748538012
63,30,20.0,49.19590643274854
63,30,20.0,49.19590643274854
64,30,20.0,46.56432748538012
65,30,20.0,46.41812865497076
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
63,30,20.0,49.19590643274854
64,30,20.0,46.56432748538012
65,30,20.0,46.41812865497076
59,31,20.0,45.17543859649123
65,30,20.0,46.41812865497076
64,30,20.0,46.56432748538012
63,30,20.0,49.19590643274854
64,30,20.0,46.56432748538012
59,31,20.0,45.17543859649123
63,30,20.0,49.19590643274854
65,30,20.0,46.41812865497076
64,30,20.0,46.56432748538012
63,30,20.0,49.19590643274854
65,30,20.0,46.41812865497076
71,30,20.0,46.49122807017544
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
64,30,20.0,46.56432748538012
71,30,20.0,46.49122807017544
65,30,20.0,46.41812865497076
59,31,20.0,45.17543859649123
65,30,20.0,46.41812865497076
64,30,20.0,46.56432748538012
71,30,20.0,46.49122807017544
71,30,20.0,46.49122807017544
64,30,20.0,46.56432748538012
59,31,20.0,45.17543859649123
65,30,20.0,46.41812865497076
64,30,20.0,46.56432748538012
71,30,20.0,46.49122807017544
65,30,20.0,46.41812865497076
59,31,20.0,45.17543859649123
71,30,20.0,46.49122807017544
65,30,20.0,46.41812865497076
59,31,20.0,45.17543859649123
64,30,20.0,46.56432748538012
64,30,20.0,46.56432748538012
59,31,20.0,45.17543859649123
71,30,20.0,46.49122807017544
65,30,20.0,46.41812865497076
64,30,20.0,46.56432748538012
59,31,20.0,45.17543859649123
71,30,20.0,46.49122807017544
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
59,31,20.0,45.17543859649123
64,30,20.0,46.56432748538012
71,30,20.0,46.49122807017544
71,30,20.0,46.49122807017544
65,30,20.0,46.41812865497076
64,30,20.0,46.56432748538012
59,31,20.0,45.17543859649123
59,31,20.0,45.17543859649123
64,30,20.0,46.56432748538012
65,30,20.0,46.41812865497076
71,30,20.0,46.49122807017544
65,30,20.0,46.41812865497076
71,30,20.0,46.49122807017544
71,30,20.0,46.49122807017544
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
71,30,20.0,46.49122807017544
71,30,20.0,46.49122807017544
65,30,20.0,46.41812865497076
71,30,20.0,46.49122807017544
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
71,30,20.0,46.49122807017544
65,30,20.0,46.41812865497076
71,30,20.0,46.49122807017544
71,30,20.0,46.49122807017544
65,30,20.0,46.41812865497076
67,29,20.0,48.17251461988304
65,30,20.0,46.41812865497076
67,29,20.0,48.17251461988304
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
67,29,20.0,48.17251461988304
67,29,20.0,48.17251461988304
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
67,29,20.0,48.17251461988304
65,30,20.0,46.41812865497076
67,29,20.0,48.17251461988304
67,29,20.0,48.17251461988304
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
67,29,20.0,48.17251461988304
65,30,20.0,46.41812865497076
67,29,20.0,48.17251461988304
65,30,20.0,46.41812865497076
67,29,20.0,48.17251461988304
67,29,20.0,48.17251461988304
65,30,20.0,46.41812865497076
67,29,20.0,48.17251461988304
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
67,29,20.0,48.17251461988304
65,30,20.0,46.41812865497076
67,29,20.0,48.17251461988304
65,30,20.0,46.41812865497076
67,29,20.0,48.17251461988304
65,30,20.0,46.41812865497076
67,29,20.0,48.17251461988304
67,29,20.0,48.17251461988304
65,30,20.0,46.41812865497076
67,29,20.0,48.17251461988304
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
67,29,20.0,48.17251461988304
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
88,31,20.0,48.17251461988304
65,30,20.0,46.41812865497076
88,31,20.0,48.17251461988304
88,31,20.0,48.17251461988304
65,30,20.0,46.41812865497076
88,31,20.0,48.17251461988304
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
88,31,20.0,48.17251461988304
65,30,20.0,46.41812865497076
88,31,20.0,48.17251461988304
65,30,20.0,46.41812865497076
88,31,20.0,48.17251461988304
65,30,20.0,46.41812865497076
88,31,20.0,48.17251461988304
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
65,30,20.0,46.41812865497076
63,30,20.0,46.345029239766085
63,30,20.0,46.345029239766085
63,30,20.0,46.345029239766085
63,30,20.0,46.345029239766085
63,30,20.0,46.345029239766085
63,30,20.0,46.345029239766085
63,30,20.0,46.345029239766085
63,30,20.0,46.345029239766085
63,30,20.0,46.345029239766085
63,30,20.0,46.345029239766085
65,30,20.0,47.73391812865497
63,30,20.0,46.345029239766085
65,30,20.0,47.73391812865497
63,30,20.0,46.345029239766085
65,30,20.0,47.73391812865497
65,30,20.0,47.73391812865497
63,30,20.0,46.345029239766085
63,30,20.0,46.345029239766085
65,30,20.0,47.73391812865497
63,30,20.0,46.345029239766085
65,30,20.0,47.73391812865497
63,30,20.0,46.345029239766085
65,30,20.0,47.73391812865497
63,30,20.0,46.345029239766085
63,30,20.0,46.345029239766085
63,30,20.0,46.345029239766085
63,30,20.0,46.345029239766085
63,30,20.0,46.345029239766085
67,30,20.0,48.3187134502924
67,30,20.0,48.3187134502924
63,30,20.0,46.345029239766085
63,30,20.0,46.345029239766085
67,30,20.0,48.3187134502924
63,30,20.0,46.345029239766085
67,30,20.0,48.3187134502924
63,30,20.0,46.345029239766085
67,30,20.0,48.3187134502924
67,30,20.0,48.3187134502924
63,30,20.0,46.345029239766085
63,30,20.0,46.345029239766085
67,30,20.0,48.3187134502924
63,30,20.0,46.345029239766085
67,30,20.0,48.3187134502924
67,30,20.0,48.3187134502924
67,30,20.0,48.3187134502924
67,30,20.0,48.3187134502924
67,30,20.0,48.3187134502924
64,31,20.0,46.49122807017544
67,30,20.0,48.3187134502924
67,30,20.0,48.3187134502924
64,31,20.0,46.49122807017544
67,30,20.0,48.3187134502924
64,31,20.0,46.49122807017544
67,30,20.0,48.3187134502924
64,31,20.0,46.49122807017544
64,31,20.0,46.49122807017544
67,30,20.0,48.3187134502924
67,30,20.0,48.3187134502924
67,30,20.0,48.3187134502924
67,30,20.0,48.3187134502924
73,29,20.0,48.24561403508772
71,30,20.0,46.345029239766085
71,30,20.0,46.345029239766085
73,29,20.0,48.24561403508772
73,29,20.0,48.24561403508772
71,30,20.0,46.345029239766085
71,30,20.0,46.345029239766085
73,29,20.0,48.24561403508772
73,29,20.0,48.24561403508772
71,30,20.0,46.345029239766085
73,29,20.0,48.24561403508772
60,30,20.0,45.17543859649123
60,30,20.0,45.17543859649123
73,29,20.0,48.24561403508772
73,29,20.0,48.24561403508772
60,30,20.0,45.17543859649123
73,29,20.0,48.24561403508772
60,30,20.0,45.17543859649123
60,30,20.0,45.17543859649123
73,29,20.0,48.24561403508772
73,29,20.0,48.24561403508772
60,30,20.0,45.17543859649123
73,29,20.0,48.24561403508772
60,30,20.0,45.17543859649123
60,30,20.0,45.17543859649123
73,29,20.0,48.24561403508772
60,30,20.0,45.17543859649123
73,29,20.0,48.24561403508772
60,30,20.0,45.17543859649123
73,29,20.0,48.24561403508772
60,30,20.0,45.17543859649123
73,29,20.0,48.24561403508772
60,30,20.0,45.17543859649123
73,29,20.0,48.24561403508772
60,30,20.0,45.17543859649123
73,29,20.0,48.24561403508772
73,29,20.0,48.24561403508772
60,30,20.0,45.17543859649123
73,29,20.0,48.24561403508772
70,30,20.0,45.83333333333333
60,30,20.0,45.17543859649123
73,29,20.0,48.24561403508772
70,30,20.0,45.83333333333333
60,30,20.0,45.17543859649123
73,29,20.0,48.24561403508772
70,30,20.0,45.83333333333333
60,30,20.0,45.17543859649123
70,30,20.0,45.83333333333333
60,30,20.0,45.17543859649123
73,29,20.0,48.24561403508772
73,29,20.0,48.24561403508772
60,30,20.0,45.17543859649123
70,30,20.0,45.83333333333333
60,30,20.0,45.17543859649123
70,30,20.0,45.83333333333333
73,29,20.0,48.24561403508772
73,29,20.0,48.24561403508772
60,30,20.0,45.17543859649123
70,30,20.0,45.83333333333333
70,30,20.0,45.83333333333333
73,29,20.0,48.24561403508772
60,30,20.0,45.17543859649123
76,30,20.0,46.41812865497076
73,29,20.0,48.24561403508772
60,30,20.0,45.17543859649123
70,30,20.0,45.83333333333333
76,30,20.0,46.41812865497076
70,30,20.0,45.83333333333333
60,30,20.0,45.17543859649123
76,30,20.0,46.41812865497076
70,30,20.0,45.83333333333333
60,30,20.0,45.17543859649123
70,30,20.0,45.83333333333333
76,30,20.0,46.41812865497076
60,30,20.0,45.17543859649123
76,30,20.0,46.41812865497076
70,30,20.0,45.83333333333333
60,30,20.0,45.17543859649123
70,30,20.0,45.83333333333333
76,30,20.0,46.41812865497076
60,30,20.0,45.17543859649123
70,30,20.0,45.83333333333333
76,30,20.0,46.41812865497076
60,30,20.0,45.17543859649123
70,30,20.0,45.83333333333333
76,30,20.0,46.41812865497076
60,30,20.0,45.17543859649123
76,30,20.0,46.41812865497076
60,30,20.0,45.17543859649123
70,30,20.0,45.83333333333333
70,30,20.0,45.83333333333333
60,30,20.0,45.17543859649123
70,30,20.0,45.83333333333333
60,30,20.0,45.17543859649123
70,30,20.0,45.83333333333333
60,30,20.0,45.17543859649123
70,30,20.0,45.83333333333333
60,30,20.0,45.17543859649123
70,30,20.0,45.83333333333333
60,30,20.0,45.17543859649123
70,30,20.0,45.83333333333333
60,30,20.0,45.17543859649123
70,30,20.0,45.83333333333333
60,30,20.0,45.17543859649123
70,30,20.0,45.83333333333333
60,30,20.0,45.17543859649123
60,30,20.0,45.17543859649123
70,30,20.0,45.83333333333333
70,30,20.0,45.83333333333333
60,30,20.0,45.17543859649123
60,30,20.0,45.17543859649123
70,30,20.0,45.83333333333333
60,30,20.0,45.17543859649123
70,30,20.0,45.83333333333333
70,30,20.0,45.83333333333333
60,30,20.0,45.17543859649123
70,30,20.0,45.83333333333333
60,30,20.0,45.17543859649123
70,30,20.0,45.83333333333333
60,30,20.0,45.17543859649123
60,30,20.0,45.17543859649123
70,30,20.0,45.83333333333333
60,30,20.0,45.17543859649123
60,30,20.0,45.17543859649123
60,30,20.0,45.17543859649123
60,30,20.0,45.17543859649123
60,30,20.0,45.17543859649123
60,30,20.0,45.17543859649123
54,30,20.0,48.61111111111111
54,30,20.0,48.61111111111111
54,30,20.0,48.61111111111111
54,30,20.0,48.61111111111111
54,30,20.0,48.61111111111111
54,30,20.0,48.61111111111111
66,30,20.0,46.92982456140351
66,30,20.0,46.92982456140351
69,30,20.0,47.88011695906433
69,30,20.0,47.88011695906433
69,30,20.0,47.88011695906433
69,30,20.0,47.88011695906433
69,30,20.0,47.88011695906433
69,30,20.0,47.88011695906433
69,30,20.0,47.88011695906433
69,30,20.0,47.88011695906433
69,30,20.0,47.88011695906433
69,30,20.0,47.88011695906433
69,30,20.0,47.88011695906433
69,30,20.0,47.88011695906433
69,31,20.0,46.49122807017544
69,30,20.0,47.88011695906433
69,31,20.0,46.49122807017544
69,30,20.0,47.88011695906433
69,31,20.0,46.49122807017544
69,30,20.0,47.88011695906433
69,30,20.0,47.88011695906433
69,31,20.0,46.49122807017544
69,31,20.0,46.49122807017544
69,30,20.0,47.88011695906433
69,31,20.0,46.49122807017544
54,29,20.0,45.90643274853801
69,31,20.0,46.49122807017544
69,31,20.0,46.49122807017544
54,29,20.0,45.90643274853801
54,29,20.0,45.90643274853801
69,31,20.0,46.49122807017544
69,31,20.0,46.49122807017544
54,29,20.0,45.90643274853801
69,31,20.0,46.49122807017544
54,29,20.0,45.90643274853801
69,31,20.0,46.49122807017544
54,29,20.0,45.90643274853801
75,32,20.0,47.953216374269005
75,32,20.0,47.953216374269005
64,30,20.0,48.83040935672515
64,30,20.0,48.83040935672515
64,30,20.0,48.83040935672515
64,30,20.0,48.83040935672515
64,30,20.0,48.83040935672515
64,30,20.0,48.83040935672515
64,30,20.0,48.83040935672515
64,30,20.0,48.83040935672515
64,30,20.0,48.83040935672515
64,30,20.0,48.83040935672515
64,30,20.0,48.83040935672515
64,30,20.0,48.83040935672515
64,30,20.0,48.83040935672515
64,30,20.0,48.83040935672515
67,29,20.0,48.099415204678365
64,30,20.0,48.83040935672515
64,30,20.0,48.83040935672515
60,30,20.0,47.88011695906433
67,29,20.0,48.099415204678365
60,30,20.0,47.88011695906433
64,30,20.0,48.83040935672515
67,29,20.0,48.099415204678365
64,30,20.0,48.83040935672515
67,29,20.0,48.099415204678365
64,30,20.0,48.83040935672515
67,29,20.0,48.099415204678365
64,30,20.0,48.83040935672515
67,29,20.0,48.099415204678365
64,30,20.0,48.83040935672515
67,29,20.0,48.099415204678365
64,30,20.0,48.83040935672515
64,30,20.0,48.83040935672515
64,30,20.0,48.83040935672515
64,30,20.0,48.83040935672515
64,30,20.0,48.83040935672515
78,30,20.0,46.271929824561404
78,30,20.0,46.271929824561404
78,30,20.0,46.271929824561404
78,30,20.0,46.271929824561404
78,30,20.0,46.271929824561404
78,30,20.0,46.271929824561404
55,30,20.0,48.46491228070175
55,30,20.0,48.46491228070175
55,30,20.0,48.46491228070175
55,30,20.0,48.46491228070175
55,30,20.0,48.46491228070175
55,30,20.0,48.46491228070175
55,30,20.0,48.46491228070175
55,30,20.0,48.46491228070175
55,30,20.0,48.46491228070175
55,30,20.0,48.46491228070175
55,30,20.0,48.46491228070175
55,30,20.0,48.46491228070175
55,30,20.0,48.46491228070175
55,30,20.0,48.46491228070175
55,30,20.0,48.46491228070175
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
63,30,20.0,47.14912280701755
68,30,20.0,47.368421052631575
63,30,20.0,47.14912280701755
68,30,20.0,47.368421052631575
68,30,20.0,47.368421052631575
68,30,20.0,47.368421052631575
68,30,20.0,47.368421052631575
68,30,20.0,47.368421052631575
74,30,20.0,49.04970760233918
68,30,20.0,47.368421052631575
74,30,20.0,49.04970760233918
68,30,20.0,47.368421052631575
74,30,20.0,49.04970760233918
68,30,20.0,47.368421052631575
74,30,20.0,49.04970760233918
74,30,20.0,49.04970760233918
68,30,20.0,47.368421052631575
68,30,20.0,47.368421052631575
74,30,20.0,49.04970760233918
68,30,20.0,47.368421052631575
74,30,20.0,49.04970760233918
68,30,20.0,47.368421052631575
74,30,20.0,49.04970760233918
68,30,20.0,47.368421052631575
74,30,20.0,49.04970760233918
74,30,20.0,49.04970760233918
68,30,20.0,47.368421052631575
74,30,20.0,49.04970760233918
68,30,20.0,47.368421052631575
68,30,20.0,47.368421052631575
74,30,20.0,49.04970760233918
66,31,20.0,48.90350877192983
66,31,20.0,48.90350877192983
74,30,20.0,49.04970760233918
68,30,20.0,47.368421052631575
66,31,20.0,48.90350877192983
74,30,20.0,49.04970760233918
68,30,20.0,47.368421052631575
74,30,20.0,49.04970760233918
66,31,20.0,48.90350877192983
68,30,20.0,47.368421052631575
68,30,20.0,47.368421052631575
74,30,20.0,49.04970760233918
66,31,20.0,48.90350877192983
74,30,20.0,49.04970760233918
68,30,20.0,47.368421052631575
66,31,20.0,48.90350877192983
74,30,20.0,47.514619883040936
74,30,20.0,47.73391812865497
74,30,20.0,49.04970760233918
68,30,20.0,47.368421052631575
74,30,20.0,47.514619883040936
74,30,20.0,47.73391812865497
74,30,20.0,47.514619883040936
74,30,20.0,49.04970760233918
68,30,20.0,47.368421052631575
74,30,20.0,47.73391812865497
74,30,20.0,49.04970760233918
74,30,20.0,47.514619883040936
68,30,20.0,47.368421052631575
74,30,20.0,47.73391812865497
74,30,20.0,47.514619883040936
74,30,20.0,49.04970760233918
68,30,20.0,47.368421052631575
74,30,20.0,47.73391812865497
68,30,20.0,47.368421052631575
74,30,20.0,49.04970760233918
74,30,20.0,47.514619883040936
74,30,20.0,47.73391812865497
74,30,20.0,47.514619883040936
68,30,20.0,47.368421052631575
68,30,20.0,47.368421052631575
74,30,20.0,47.514619883040936
74,30,20.0,47.73391812865497
74,30,20.0,47.514619883040936
74,30,20.0,47.73391812865497
68,30,20.0,47.368421052631575
76,31,20.0,48.099415204678365
68,30,20.0,47.368421052631575
74,30,20.0,47.73391812865497
74,30,20.0,47.73391812865497
68,30,20.0,47.368421052631575
76,31,20.0,48.099415204678365
74,30,20.0,47.73391812865497
68,30,20.0,47.368421052631575
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
74,30,20.0,47.73391812865497
68,30,20.0,47.368421052631575
68,30,20.0,47.368421052631575
76,31,20.0,48.099415204678365
74,30,20.0,47.73391812865497
76,31,20.0,48.099415204678365
74,30,20.0,47.73391812865497
76,31,20.0,47.07602339181287
74,30,20.0,47.73391812865497
76,31,20.0,48.099415204678365
76,31,20.0,47.07602339181287
76,31,20.0,48.099415204678365
74,30,20.0,47.73391812865497
74,30,20.0,47.73391812865497
76,31,20.0,48.099415204678365
76,31,20.0,47.07602339181287
74,30,20.0,47.73391812865497
76,31,20.0,48.099415204678365
76,31,20.0,47.07602339181287
76,31,20.0,48.099415204678365
76,31,20.0,47.07602339181287
74,30,20.0,47.73391812865497
74,30,20.0,47.73391812865497
