nb_cycle_retour,moy_cycle_retour,d_eau,propor_utilisa_retour
54,25,20.0,47.953216374269005
61,25,20.0,46.856725146198826
54,25,20.0,47.953216374269005
61,25,20.0,46.856725146198826
54,25,20.0,47.953216374269005
62,25,20.0,46.856725146198826
55,25,20.0,47.953216374269005
62,25,20.0,46.856725146198826
55,25,20.0,47.953216374269005
62,25,20.0,46.856725146198826
57,24,20.0,47.73391812865497
55,25,20.0,47.953216374269005
62,25,20.0,46.856725146198826
57,24,20.0,47.73391812865497
55,25,20.0,47.953216374269005
58,24,20.0,47.73391812865497
63,25,20.0,46.856725146198826
56,25,20.0,47.953216374269005
63,25,20.0,46.856725146198826
52,24,20.0,46.63742690058479
58,24,20.0,47.73391812865497
56,25,20.0,47.953216374269005
52,24,20.0,46.63742690058479
58,24,20.0,47.73391812865497
56,25,20.0,47.953216374269005
63,25,20.0,46.856725146198826
58,24,20.0,47.73391812865497
63,25,20.0,46.856725146198826
52,24,20.0,46.63742690058479
64,25,20.0,46.856725146198826
59,24,20.0,47.73391812865497
53,24,20.0,46.63742690058479
59,24,20.0,47.73391812865497
53,24,20.0,46.63742690058479
64,25,20.0,46.856725146198826
64,25,20.0,46.856725146198826
59,24,20.0,47.73391812865497
53,24,20.0,46.63742690058479
53,24,20.0,46.63742690058479
64,25,20.0,46.856725146198826
59,24,20.0,47.73391812865497
60,24,20.0,47.73391812865497
65,25,20.0,46.856725146198826
54,24,20.0,46.63742690058479
60,24,20.0,47.73391812865497
59,27,20.0,47.00292397660819
62,27,20.0,47.441520467836256
54,24,20.0,46.63742690058479
62,27,20.0,47.441520467836256
54,24,20.0,46.63742690058479
60,24,20.0,47.73391812865497
59,27,20.0,47.00292397660819
59,27,20.0,47.00292397660819
62,27,20.0,47.441520467836256
54,24,20.0,46.63742690058479
60,24,20.0,47.73391812865497
63,27,20.0,47.441520467836256
60,27,20.0,47.00292397660819
55,24,20.0,46.63742690058479
61,24,20.0,47.73391812865497
61,24,20.0,47.73391812865497
55,24,20.0,46.63742690058479
63,27,20.0,47.441520467836256
61,24,20.0,47.73391812865497
55,24,20.0,46.63742690058479
63,27,20.0,47.441520467836256
55,24,20.0,46.63742690058479
61,24,20.0,47.73391812865497
63,27,20.0,47.441520467836256
62,24,20.0,47.73391812865497
64,27,20.0,47.441520467836256
56,24,20.0,46.63742690058479
62,24,20.0,47.73391812865497
56,24,20.0,46.63742690058479
64,27,20.0,47.441520467836256
56,24,20.0,46.63742690058479
64,27,20.0,47.441520467836256
62,24,20.0,47.73391812865497
62,24,20.0,47.73391812865497
64,27,20.0,47.441520467836256
56,24,20.0,46.63742690058479
57,24,20.0,46.63742690058479
65,27,20.0,47.441520467836256
63,24,20.0,47.73391812865497
63,24,20.0,47.73391812865497
65,27,20.0,47.441520467836256
57,24,20.0,46.63742690058479
65,27,20.0,47.441520467836256
57,24,20.0,46.63742690058479
53,25,20.0,45.54093567251462
63,24,20.0,47.73391812865497
65,27,20.0,47.441520467836256
53,25,20.0,45.54093567251462
63,24,20.0,47.80701754385965
57,24,20.0,46.63742690058479
66,27,20.0,47.441520467836256
58,24,20.0,46.63742690058479
54,25,20.0,45.54093567251462
64,24,20.0,47.80701754385965
54,25,20.0,45.54093567251462
58,24,20.0,46.63742690058479
66,27,20.0,47.441520467836256
64,24,20.0,47.80701754385965
66,27,20.0,47.441520467836256
54,25,20.0,45.54093567251462
64,24,20.0,47.80701754385965
58,24,20.0,46.63742690058479
64,24,20.0,47.88011695906433
58,24,20.0,46.63742690058479
54,25,20.0,45.54093567251462
66,27,20.0,47.441520467836256
67,27,20.0,47.441520467836256
59,24,20.0,46.63742690058479
65,24,20.0,47.88011695906433
55,25,20.0,45.54093567251462
67,27,20.0,47.441520467836256
55,25,20.0,45.54093567251462
59,24,20.0,46.63742690058479
65,24,20.0,47.88011695906433
65,24,20.0,47.88011695906433
55,25,20.0,45.54093567251462
67,27,20.0,47.441520467836256
65,24,20.0,47.88011695906433
67,27,20.0,47.441520467836256
55,25,20.0,45.54093567251462
68,27,20.0,47.441520467836256
66,24,20.0,47.88011695906433
56,25,20.0,45.54093567251462
68,27,20.0,47.441520467836256
66,24,20.0,47.88011695906433
56,25,20.0,45.54093567251462
68,27,20.0,47.441520467836256
56,25,20.0,45.54093567251462
66,24,20.0,47.88011695906433
56,25,20.0,45.54093567251462
68,27,20.0,47.441520467836256
66,24,20.0,47.88011695906433
57,25,20.0,45.54093567251462
67,24,20.0,47.88011695906433
69,27,20.0,47.441520467836256
57,25,20.0,45.54093567251462
69,27,20.0,47.441520467836256
67,24,20.0,47.88011695906433
57,25,20.0,45.54093567251462
67,24,20.0,47.88011695906433
69,27,20.0,47.441520467836256
69,27,20.0,47.441520467836256
57,25,20.0,45.54093567251462
67,24,20.0,47.88011695906433
58,25,20.0,45.54093567251462
68,24,20.0,47.88011695906433
68,24,20.0,47.88011695906433
58,25,20.0,45.54093567251462
58,25,20.0,45.54093567251462
68,24,20.0,47.88011695906433
68,24,20.0,47.88011695906433
58,25,20.0,45.54093567251462
59,25,20.0,45.54093567251462
69,24,20.0,47.88011695906433
59,25,20.0,45.54093567251462
69,24,20.0,47.88011695906433
69,24,20.0,47.88011695906433
69,24,20.0,47.88011695906433
70,24,20.0,47.88011695906433
70,24,20.0,47.88011695906433
70,24,20.0,47.88011695906433
70,24,20.0,47.88011695906433
71,24,20.0,47.88011695906433
60,26,20.0,47.441520467836256
71,24,20.0,47.88011695906433
60,26,20.0,47.441520467836256
71,24,20.0,47.88011695906433
71,24,20.0,47.88011695906433
60,26,20.0,47.441520467836256
61,26,20.0,47.441520467836256
72,24,20.0,47.88011695906433
72,24,20.0,47.88011695906433
61,26,20.0,47.441520467836256
61,26,20.0,47.441520467836256
72,24,20.0,47.88011695906433
72,24,20.0,47.88011695906433
61,26,20.0,47.441520467836256
62,26,20.0,47.441520467836256
73,24,20.0,47.88011695906433
73,24,20.0,47.88011695906433
62,26,20.0,47.441520467836256
73,24,20.0,47.88011695906433
62,26,20.0,47.441520467836256
62,26,20.0,47.514619883040936
73,24,20.0,47.88011695906433
74,24,20.0,47.88011695906433
63,26,20.0,47.514619883040936
63,26,20.0,47.514619883040936
74,24,20.0,47.88011695906433
63,26,20.0,47.514619883040936
74,24,20.0,47.88011695906433
63,26,20.0,47.514619883040936
74,24,20.0,47.88011695906433
75,24,20.0,47.88011695906433
75,24,20.0,47.88011695906433
75,24,20.0,47.88011695906433
75,24,20.0,47.88011695906433
76,24,20.0,47.88011695906433
76,24,20.0,47.88011695906433
76,24,20.0,47.88011695906433
76,24,20.0,47.88011695906433
77,24,20.0,47.88011695906433
77,24,20.0,47.88011695906433
77,24,20.0,47.88011695906433
77,24,20.0,47.88011695906433
54,25,20.0,54.60526315789473
54,25,20.0,54.60526315789473
54,25,20.0,54.60526315789473
54,25,20.0,54.60526315789473
55,25,20.0,54.60526315789473
55,25,20.0,54.60526315789473
55,25,20.0,54.60526315789473
55,25,20.0,54.60526315789473
56,25,20.0,54.60526315789473
56,25,20.0,54.60526315789473
56,25,20.0,54.60526315789473
53,24,20.0,47.22222222222222
56,25,20.0,54.60526315789473
54,24,20.0,47.2953216374269
57,25,20.0,54.60526315789473
54,24,20.0,47.2953216374269
54,24,20.0,47.2953216374269
54,24,20.0,47.2953216374269
55,24,20.0,47.2953216374269
55,24,20.0,47.2953216374269
55,24,20.0,47.2953216374269
55,24,20.0,47.2953216374269
56,24,20.0,47.2953216374269
56,24,20.0,47.2953216374269
56,24,20.0,47.2953216374269
56,24,20.0,47.2953216374269
57,24,20.0,47.2953216374269
57,24,20.0,47.2953216374269
57,24,20.0,47.2953216374269
57,24,20.0,47.2953216374269
58,24,20.0,47.2953216374269
58,24,20.0,47.2953216374269
58,24,20.0,47.2953216374269
58,24,20.0,47.2953216374269
59,24,20.0,47.2953216374269
59,24,20.0,47.2953216374269
59,24,20.0,47.2953216374269
59,24,20.0,47.2953216374269
60,24,20.0,47.2953216374269
60,24,20.0,47.2953216374269
60,24,20.0,47.2953216374269
54,27,20.0,46.41812865497076
55,27,20.0,46.41812865497076
55,27,20.0,46.41812865497076
55,27,20.0,46.41812865497076
55,27,20.0,46.41812865497076
56,27,20.0,46.41812865497076
56,27,20.0,46.41812865497076
56,27,20.0,46.41812865497076
56,27,20.0,46.41812865497076
57,27,20.0,46.41812865497076
57,27,20.0,46.41812865497076
57,27,20.0,46.41812865497076
57,27,20.0,46.41812865497076
58,27,20.0,46.41812865497076
58,27,20.0,46.41812865497076
58,27,20.0,46.41812865497076
53,25,20.0,44.88304093567251
58,27,20.0,46.41812865497076
54,25,20.0,44.88304093567251
59,27,20.0,46.41812865497076
49,24,20.0,46.56432748538012
54,25,20.0,44.88304093567251
49,24,20.0,46.56432748538012
59,27,20.0,46.41812865497076
59,27,20.0,46.41812865497076
54,25,20.0,44.88304093567251
49,24,20.0,46.56432748538012
54,25,20.0,44.88304093567251
49,24,20.0,46.56432748538012
50,24,20.0,46.56432748538012
55,25,20.0,44.88304093567251
50,24,20.0,46.56432748538012
55,25,20.0,44.88304093567251
55,25,20.0,44.88304093567251
50,24,20.0,46.56432748538012
55,25,20.0,44.88304093567251
50,24,20.0,46.56432748538012
56,25,20.0,44.88304093567251
51,24,20.0,46.56432748538012
56,25,20.0,44.88304093567251
51,24,20.0,46.56432748538012
51,24,20.0,46.56432748538012
51,24,20.0,46.56432748538012
52,24,20.0,46.56432748538012
52,24,20.0,46.56432748538012
52,24,20.0,46.56432748538012
56,25,20.0,45.614035087719294
58,25,20.0,47.66081871345029
52,24,20.0,46.56432748538012
57,25,20.0,45.614035087719294
53,24,20.0,46.56432748538012
59,25,20.0,47.66081871345029
57,25,20.0,45.614035087719294
53,24,20.0,46.56432748538012
59,25,20.0,47.66081871345029
57,25,20.0,45.614035087719294
53,24,20.0,46.56432748538012
59,25,20.0,47.66081871345029
59,25,20.0,47.66081871345029
57,25,20.0,45.614035087719294
53,24,20.0,46.56432748538012
60,25,20.0,47.66081871345029
54,24,20.0,46.56432748538012
58,25,20.0,45.614035087719294
58,25,20.0,45.614035087719294
54,24,20.0,46.56432748538012
60,25,20.0,47.66081871345029
58,25,20.0,45.614035087719294
60,25,20.0,47.66081871345029
54,24,20.0,46.56432748538012
54,24,20.0,46.56432748538012
55,24,20.0,46.56432748538012
55,24,20.0,47.00292397660819
61,26,20.0,48.53801169590643
62,26,20.0,48.53801169590643
62,26,20.0,48.53801169590643
62,26,20.0,48.53801169590643
62,26,20.0,48.53801169590643
63,26,20.0,48.53801169590643
63,26,20.0,48.53801169590643
63,26,20.0,48.53801169590643
63,26,20.0,48.53801169590643
64,26,20.0,48.53801169590643
64,26,20.0,48.53801169590643
64,26,20.0,48.53801169590643
64,26,20.0,48.53801169590643
65,26,20.0,48.53801169590643
65,26,20.0,48.53801169590643
65,26,20.0,48.53801169590643
65,26,20.0,48.53801169590643
66,26,20.0,48.53801169590643
66,26,20.0,48.53801169590643
66,26,20.0,48.53801169590643
66,26,20.0,48.53801169590643
67,26,20.0,48.53801169590643
67,26,20.0,48.53801169590643
67,26,20.0,48.53801169590643
67,26,20.0,48.53801169590643
68,26,20.0,48.53801169590643
68,26,20.0,48.53801169590643
68,26,20.0,48.53801169590643
68,26,20.0,48.53801169590643
69,26,20.0,48.53801169590643
69,26,20.0,48.53801169590643
69,26,20.0,48.53801169590643
69,26,20.0,48.53801169590643
70,26,20.0,48.53801169590643
70,26,20.0,48.53801169590643
70,26,20.0,48.53801169590643
0,0,20.0,0.0
55,25,20.0,45.54093567251462
54,26,20.0,45.39473684210527
54,26,20.0,45.39473684210527
55,25,20.0,45.54093567251462
56,25,20.0,45.54093567251462
55,26,20.0,45.39473684210527
56,25,20.0,45.54093567251462
55,26,20.0,45.39473684210527
56,25,20.0,45.54093567251462
55,26,20.0,45.39473684210527
56,25,20.0,45.54093567251462
55,26,20.0,45.39473684210527
57,25,20.0,45.54093567251462
56,26,20.0,45.39473684210527
57,25,20.0,45.54093567251462
56,26,20.0,45.39473684210527
57,25,20.0,45.54093567251462
56,26,20.0,45.39473684210527
56,26,20.0,45.39473684210527
57,25,20.0,45.54093567251462
58,25,20.0,45.54093567251462
57,26,20.0,45.39473684210527
57,26,20.0,45.39473684210527
58,25,20.0,45.54093567251462
49,24,20.0,44.15204678362573
58,25,20.0,45.54093567251462
49,24,20.0,44.15204678362573
58,25,20.0,45.54093567251462
50,24,20.0,44.15204678362573
59,25,20.0,45.54093567251462
50,24,20.0,44.15204678362573
59,25,20.0,45.54093567251462
59,25,20.0,45.54093567251462
50,24,20.0,44.15204678362573
59,25,20.0,45.54093567251462
50,24,20.0,44.15204678362573
52,25,20.0,45.90643274853801
51,24,20.0,44.15204678362573
60,25,20.0,45.54093567251462
52,25,20.0,45.90643274853801
60,25,20.0,45.54093567251462
51,24,20.0,44.15204678362573
60,25,20.0,45.54093567251462
51,24,20.0,44.15204678362573
52,25,20.0,45.90643274853801
51,24,20.0,44.15204678362573
52,25,20.0,45.90643274853801
60,25,20.0,45.54093567251462
52,24,20.0,44.15204678362573
61,25,20.0,45.54093567251462
53,25,20.0,45.90643274853801
53,25,20.0,45.90643274853801
61,25,20.0,45.54093567251462
61,25,20.0,45.54093567251462
53,25,20.0,45.90643274853801
61,25,20.0,45.54093567251462
53,25,20.0,45.90643274853801
54,25,20.0,45.90643274853801
62,25,20.0,45.54093567251462
62,25,20.0,45.54093567251462
54,25,20.0,45.90643274853801
54,25,20.0,45.90643274853801
62,25,20.0,45.54093567251462
62,25,20.0,45.54093567251462
54,25,20.0,45.90643274853801
55,25,20.0,45.90643274853801
63,25,20.0,45.54093567251462
54,25,20.0,48.53801169590643
63,25,20.0,45.54093567251462
55,25,20.0,45.90643274853801
55,25,20.0,45.90643274853801
63,25,20.0,45.54093567251462
54,25,20.0,48.53801169590643
55,25,20.0,45.90643274853801
54,25,20.0,48.53801169590643
63,25,20.0,45.54093567251462
55,25,20.0,48.53801169590643
56,25,20.0,45.90643274853801
64,25,20.0,45.54093567251462
56,25,20.0,45.90643274853801
55,25,20.0,48.53801169590643
64,25,20.0,45.54093567251462
56,25,20.0,45.90643274853801
55,25,20.0,48.53801169590643
64,25,20.0,45.54093567251462
56,25,20.0,45.90643274853801
55,25,20.0,48.53801169590643
64,25,20.0,45.54093567251462
65,25,20.0,45.54093567251462
57,25,20.0,45.90643274853801
65,25,20.0,45.54093567251462
57,25,20.0,45.90643274853801
57,25,20.0,45.90643274853801
65,25,20.0,45.54093567251462
65,25,20.0,45.54093567251462
57,25,20.0,45.90643274853801
58,25,20.0,45.90643274853801
66,25,20.0,45.54093567251462
66,25,20.0,45.54093567251462
58,25,20.0,45.90643274853801
58,25,20.0,45.90643274853801
66,25,20.0,45.54093567251462
66,25,20.0,45.54093567251462
58,25,20.0,45.90643274853801
59,25,20.0,45.90643274853801
67,25,20.0,45.54093567251462
67,25,20.0,45.54093567251462
59,25,20.0,45.90643274853801
67,25,20.0,45.54093567251462
67,25,20.0,45.54093567251462
68,25,20.0,45.54093567251462
68,25,20.0,45.54093567251462
68,25,20.0,45.54093567251462
68,25,20.0,45.54093567251462
62,26,20.0,46.56432748538012
63,26,20.0,46.56432748538012
69,25,20.0,45.54093567251462
63,26,20.0,46.56432748538012
69,25,20.0,45.54093567251462
63,26,20.0,46.56432748538012
69,25,20.0,45.54093567251462
57,26,20.0,46.856725146198826
63,26,20.0,46.56432748538012
57,26,20.0,46.856725146198826
64,26,20.0,46.56432748538012
64,26,20.0,46.56432748538012
64,26,20.0,46.56432748538012
64,26,20.0,46.56432748538012
65,26,20.0,46.56432748538012
65,26,20.0,46.56432748538012
65,26,20.0,46.56432748538012
66,26,20.0,46.92982456140351
65,26,20.0,46.56432748538012
67,26,20.0,46.92982456140351
66,26,20.0,46.56432748538012
66,26,20.0,46.56432748538012
66,26,20.0,46.56432748538012
66,26,20.0,46.56432748538012
67,26,20.0,46.56432748538012
67,26,20.0,46.56432748538012
67,26,20.0,46.56432748538012
67,26,20.0,46.56432748538012
68,26,20.0,46.56432748538012
68,26,20.0,46.56432748538012
68,26,20.0,46.56432748538012
68,26,20.0,46.56432748538012
69,26,20.0,46.56432748538012
69,26,20.0,46.56432748538012
69,26,20.0,46.56432748538012
69,26,20.0,46.56432748538012
70,26,20.0,46.56432748538012
70,26,20.0,46.56432748538012
70,26,20.0,46.56432748538012
70,26,20.0,46.56432748538012
71,26,20.0,46.56432748538012
71,26,20.0,46.56432748538012
71,26,20.0,46.56432748538012
71,26,20.0,46.56432748538012
72,26,20.0,46.56432748538012
72,26,20.0,46.56432748538012
72,26,20.0,46.56432748538012
72,26,20.0,46.56432748538012
73,26,20.0,46.56432748538012
73,26,20.0,46.56432748538012
73,26,20.0,46.56432748538012
73,26,20.0,46.56432748538012
74,26,20.0,46.56432748538012
74,26,20.0,46.56432748538012
74,26,20.0,46.56432748538012
74,26,20.0,46.56432748538012
75,26,20.0,46.56432748538012
75,26,20.0,46.56432748538012
75,26,20.0,46.56432748538012
56,26,20.0,45.90643274853801
75,26,20.0,46.56432748538012
76,26,20.0,46.56432748538012
57,26,20.0,45.90643274853801
57,26,20.0,45.90643274853801
76,26,20.0,46.56432748538012
57,26,20.0,45.90643274853801
76,26,20.0,46.56432748538012
76,26,20.0,46.56432748538012
57,26,20.0,45.90643274853801
58,26,20.0,45.90643274853801
77,26,20.0,46.56432748538012
77,26,20.0,46.56432748538012
58,26,20.0,45.90643274853801
77,26,20.0,46.56432748538012
58,26,20.0,45.90643274853801
58,26,20.0,45.90643274853801
77,26,20.0,46.56432748538012
59,26,20.0,45.90643274853801
59,26,20.0,45.90643274853801
59,26,20.0,45.90643274853801
59,26,20.0,45.90643274853801
60,26,20.0,45.90643274853801
60,26,20.0,45.90643274853801
60,26,20.0,45.90643274853801
60,26,20.0,45.90643274853801
61,26,20.0,45.90643274853801
61,26,20.0,45.90643274853801
61,26,20.0,45.90643274853801
61,26,20.0,45.90643274853801
62,26,20.0,45.90643274853801
62,26,20.0,45.90643274853801
62,26,20.0,45.90643274853801
62,26,20.0,45.90643274853801
63,26,20.0,45.90643274853801
63,26,20.0,45.90643274853801
63,26,20.0,45.90643274853801
63,26,20.0,45.90643274853801
64,26,20.0,45.90643274853801
64,26,20.0,45.90643274853801
64,26,20.0,45.90643274853801
64,26,20.0,45.90643274853801
65,26,20.0,45.90643274853801
65,26,20.0,45.97953216374269
65,26,20.0,46.05263157894737
65,26,20.0,46.05263157894737
66,26,20.0,46.05263157894737
66,26,20.0,46.05263157894737
66,26,20.0,46.05263157894737
66,26,20.0,46.05263157894737
67,26,20.0,46.05263157894737
67,26,20.0,46.05263157894737
67,26,20.0,46.05263157894737
67,26,20.0,46.05263157894737
68,26,20.0,46.05263157894737
68,26,20.0,46.05263157894737
68,26,20.0,46.05263157894737
56,26,20.0,46.63742690058479
68,26,20.0,46.05263157894737
57,26,20.0,46.63742690058479
69,26,20.0,46.05263157894737
57,26,20.0,46.63742690058479
69,26,20.0,46.05263157894737
57,26,20.0,46.63742690058479
69,26,20.0,46.05263157894737
69,26,20.0,46.05263157894737
57,26,20.0,46.63742690058479
70,26,20.0,46.05263157894737
58,26,20.0,46.63742690058479
70,26,20.0,46.05263157894737
70,26,20.0,46.05263157894737
70,26,20.0,46.05263157894737
71,26,20.0,46.05263157894737
71,26,20.0,46.05263157894737
71,26,20.0,46.05263157894737
71,26,20.0,46.05263157894737
72,26,20.0,46.05263157894737
72,26,20.0,46.05263157894737
72,26,20.0,46.05263157894737
72,26,20.0,46.05263157894737
73,26,20.0,46.05263157894737
73,26,20.0,46.05263157894737
73,26,20.0,46.05263157894737
73,26,20.0,46.05263157894737
74,26,20.0,46.05263157894737
74,26,20.0,46.05263157894737
74,26,20.0,46.05263157894737
74,26,20.0,46.05263157894737
75,26,20.0,46.05263157894737
75,26,20.0,46.05263157894737
75,26,20.0,46.05263157894737
75,26,20.0,46.05263157894737
76,26,20.0,46.05263157894737
76,26,20.0,46.05263157894737
76,26,20.0,46.05263157894737
76,26,20.0,46.05263157894737
77,26,20.0,46.05263157894737
77,26,20.0,46.05263157894737
77,26,20.0,46.05263157894737
77,26,20.0,46.05263157894737
78,26,20.0,46.05263157894737
78,26,20.0,46.05263157894737
78,26,20.0,46.05263157894737
78,26,20.0,46.05263157894737
79,26,20.0,46.05263157894737
79,26,20.0,46.05263157894737
0,0,20.0,47.514619883040936
45,24,20.0,47.58771929824561
45,24,20.0,47.58771929824561
46,24,20.0,47.58771929824561
46,24,20.0,47.58771929824561
46,24,20.0,47.58771929824561
46,24,20.0,47.58771929824561
47,24,20.0,47.58771929824561
47,24,20.0,47.58771929824561
47,24,20.0,47.58771929824561
47,24,20.0,47.58771929824561
48,24,20.0,47.58771929824561
48,24,20.0,47.58771929824561
48,24,20.0,47.58771929824561
48,24,20.0,47.58771929824561
49,24,20.0,47.58771929824561
49,24,20.0,47.58771929824561
56,25,20.0,45.90643274853801
49,24,20.0,47.58771929824561
49,24,20.0,47.58771929824561
56,25,20.0,45.90643274853801
50,24,20.0,47.58771929824561
57,25,20.0,45.90643274853801
57,25,20.0,45.90643274853801
50,24,20.0,47.58771929824561
57,25,20.0,45.90643274853801
50,24,20.0,47.58771929824561
57,25,20.0,45.90643274853801
50,24,20.0,47.58771929824561
51,24,20.0,47.58771929824561
58,25,20.0,45.90643274853801
51,24,20.0,47.58771929824561
58,25,20.0,45.90643274853801
51,24,20.0,47.58771929824561
58,25,20.0,45.90643274853801
58,25,20.0,45.90643274853801
51,24,20.0,47.58771929824561
52,24,20.0,47.58771929824561
59,25,20.0,45.90643274853801
59,25,20.0,45.90643274853801
52,24,20.0,47.58771929824561
59,25,20.0,45.90643274853801
52,24,20.0,47.58771929824561
52,24,20.0,47.58771929824561
59,25,20.0,45.90643274853801
53,24,20.0,47.58771929824561
60,25,20.0,45.90643274853801
53,24,20.0,47.58771929824561
60,25,20.0,45.90643274853801
60,25,20.0,45.90643274853801
60,25,20.0,45.90643274853801
61,25,20.0,45.90643274853801
61,25,20.0,45.90643274853801
61,25,20.0,45.90643274853801
53,25,20.0,45.32163742690059
61,25,20.0,45.90643274853801
62,25,20.0,45.90643274853801
54,25,20.0,45.32163742690059
62,25,20.0,45.97953216374269
54,25,20.0,45.32163742690059
54,25,20.0,45.32163742690059
62,25,20.0,45.97953216374269
54,25,20.0,45.39473684210527
62,25,20.0,45.97953216374269
63,25,20.0,45.97953216374269
55,25,20.0,45.39473684210527
55,25,20.0,45.39473684210527
63,25,20.0,45.97953216374269
63,25,20.0,45.97953216374269
55,25,20.0,45.39473684210527
63,25,20.0,45.97953216374269
55,25,20.0,45.39473684210527
64,25,20.0,45.97953216374269
56,25,20.0,45.39473684210527
56,25,20.0,45.39473684210527
64,25,20.0,45.97953216374269
64,25,20.0,45.97953216374269
56,25,20.0,45.39473684210527
64,25,20.0,45.97953216374269
56,25,20.0,45.39473684210527
65,25,20.0,45.97953216374269
57,25,20.0,45.39473684210527
56,26,20.0,48.3187134502924
57,25,20.0,45.39473684210527
65,25,20.0,45.97953216374269
56,26,20.0,48.3187134502924
50,25,20.0,46.05263157894737
65,25,20.0,45.97953216374269
57,25,20.0,45.39473684210527
56,26,20.0,48.3187134502924
65,25,20.0,45.97953216374269
50,25,20.0,46.05263157894737
57,25,20.0,45.39473684210527
66,25,20.0,45.97953216374269
51,25,20.0,46.05263157894737
58,25,20.0,45.39473684210527
66,25,20.0,45.97953216374269
51,25,20.0,46.05263157894737
58,25,20.0,45.39473684210527
51,25,20.0,46.05263157894737
58,25,20.0,45.39473684210527
66,25,20.0,45.97953216374269
51,25,20.0,46.05263157894737
58,25,20.0,45.39473684210527
66,25,20.0,45.97953216374269
59,25,20.0,45.39473684210527
67,25,20.0,45.97953216374269
52,25,20.0,46.05263157894737
59,25,20.0,45.39473684210527
67,25,20.0,45.97953216374269
52,25,20.0,46.05263157894737
67,25,20.0,45.97953216374269
52,25,20.0,46.05263157894737
59,25,20.0,45.39473684210527
59,25,20.0,45.39473684210527
52,25,20.0,46.05263157894737
67,25,20.0,45.97953216374269
53,25,20.0,46.05263157894737
68,25,20.0,45.97953216374269
60,25,20.0,45.39473684210527
68,25,20.0,45.97953216374269
60,25,20.0,45.39473684210527
60,25,20.0,45.39473684210527
68,25,20.0,45.97953216374269
