grid_x,grid_y,nb_trp_inside,s_nb_trp_inside,impact_trp_aller
7,16,0,0,0.0
8,16,0,0,0.0
9,16,0,0,0.0
10,16,1,3,0.0
11,16,0,0,0.0
12,16,1,1,0.0
13,16,1,3,0.0
14,16,1,6,0.0
15,16,1,3,0.0
16,16,1,5,0.0
17,16,2,20,0.0
18,16,1,28,0.0
19,16,1,25,0.0
20,16,1,10,0.0
21,16,1,36,0.0
22,16,1,133,0.0
23,16,1,138,0.0
24,16,2,108,0.0
25,16,1,78,0.0
26,16,1,9,0.0
27,16,0,0,0.0
28,16,0,0,0.0
29,16,0,0,0.0
30,16,0,0,0.0
31,16,0,0,0.0
32,16,0,0,0.0
33,16,0,0,0.0
34,16,0,0,0.0
35,16,0,0,0.0
0,17,0,0,0.0
1,17,0,0,0.0
2,17,0,0,0.0
3,17,0,0,0.0
4,17,0,0,0.0
5,17,0,0,0.0
6,17,0,0,0.0
7,17,0,0,0.0
8,17,0,0,0.0
9,17,1,2,0.0
10,17,0,0,0.0
11,17,0,0,0.0
12,17,1,3,0.0
13,17,1,6,0.0
14,17,1,2,0.0
15,17,1,5,0.0
16,17,1,16,0.0
17,17,1,24,0.0
18,17,1,23,0.0
19,17,2,12,0.0
20,17,2,40,0.0
21,17,1,94,0.0
22,17,1,106,0.0
23,17,2,103,0.0
24,17,1,112,0.0
25,17,2,7,0.0
26,17,0,0,0.0
27,17,0,0,0.0
28,17,0,0,0.0
29,17,0,0,0.0
30,17,0,0,0.0
31,17,0,0,0.0
32,17,0,0,0.0
33,17,0,0,0.0
34,17,0,0,0.0
35,17,0,0,0.0
0,18,0,0,0.0
1,18,0,0,0.0
2,18,0,0,0.0
3,18,0,0,0.0
4,18,0,0,0.0
5,18,0,0,0.0
6,18,0,0,0.0
7,18,0,0,0.0
8,18,0,0,0.0
9,18,1,3,0.0
10,18,0,0,0.0
11,18,1,3,0.0
12,18,1,3,0.0
13,18,1,6,0.0
14,18,1,4,0.0
15,18,1,13,0.0
16,18,1,21,0.0
17,18,1,27,0.0
18,18,2,24,0.0
19,18,1,35,0.0
20,18,1,86,0.0
21,18,1,94,0.0
22,18,1,48,0.0
23,18,1,152,0.0
24,18,1,102,0.0
25,18,0,0,0.0
26,18,0,0,0.0
27,18,0,0,0.0
28,18,0,0,0.0
