nb_cycle_aller,moy_cycle_aller,d_eau,propor_utilisa_aller
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
43,30,25.0,50.29239766081871
