grid_x,grid_y,nb_trp_inside,s_nb_trp_inside,impact_trp_retour
23,2,3,79,0.0000028932
29,7,2,55,0.0000014097
13,0,2,37,0.0000021292
4,2,2,83,0.0000000624
17,4,1,36,0.0000012396
30,9,3,81,0.0000005365
30,13,1,39,0.0000009667
31,8,4,85,0.0000000124
32,8,0,0,0.0
33,8,0,0,0.0
34,8,0,0,0.0
35,8,0,0,0.0
0,9,0,0,0.0
1,9,0,0,0.0
2,9,0,0,0.0
3,9,1,2,-0.0000000014
4,9,1,6,-0.0000000028
5,9,2,15,0.0
6,9,1,13,0.0
7,9,1,12,0.0
8,9,1,17,0.0
9,9,1,14,0.0000000114
10,9,1,21,0.0
11,9,1,13,0.0
12,9,2,7,0.0
13,9,1,11,0.0
14,9,1,11,0.0000000085
15,9,1,18,0.0
16,9,1,17,0.0000000075
17,9,1,9,0.0000000217
18,9,1,26,0.0000000005
19,9,1,18,0.0
20,9,1,21,-0.0000000011
21,9,1,17,0.0
22,9,2,14,0.0000000112
23,9,1,12,0.0000000003
24,9,1,56,-0.0000000157
25,9,1,24,0.0000001843
31,9,4,72,0.0000013213
14,0,1,29,0.0000003314
28,9,4,102,0.0000000191
21,4,4,112,0.0000017608
21,5,2,85,0.000000417
28,11,1,51,0.0000023439
32,9,1,12,0.0000000358
33,9,0,0,0.0
34,9,0,0,0.0
35,9,0,0,0.0
0,10,0,0,0.0
1,10,0,0,0.0
2,10,0,0,0.0
3,10,1,1,-0.0000000028
4,10,1,9,0.0
5,10,1,9,-0.0000000028
6,10,1,17,0.0
7,10,1,12,0.0
8,10,1,20,0.0
9,10,1,18,0.0
10,10,2,19,0.0
11,10,1,12,0.0
12,10,1,9,0.0
13,10,1,6,0.0
14,10,1,16,0.0
15,10,1,24,0.0000000085
16,10,1,13,0.0000000065
17,10,1,17,0.0
18,10,1,18,0.0000000085
19,10,1,29,0.0
20,10,1,15,0.0
21,10,1,19,0.0
22,10,1,10,0.0
23,10,1,20,0.0
24,10,1,17,-0.000000002
25,10,1,17,-0.0000000246
26,10,1,10,0.0000000045
10,3,3,123,0.0000018708
27,10,1,45,0.0000007948
18,1,1,20,0.0000015251
10,3,2,80,0.000000402
22,7,2,68,0.0000004885
32,10,1,13,-0.0000000029
33,10,0,0,0.0
34,10,0,0,0.0
35,10,0,0,0.0
0,11,0,0,0.0
1,11,0,0,0.0
2,11,0,0,0.0
3,11,1,2,0.0
4,11,1,8,0.0
5,11,1,6,-0.0000000269
6,11,1,21,0.0
7,11,1,12,0.0
8,11,1,19,0.0
9,11,1,18,0.0
10,11,1,19,0.0
11,11,1,12,0.0
12,11,1,9,0.0
13,11,1,15,0.0
14,11,1,15,0.0
15,11,1,21,-0.000000001
16,11,1,16,0.0
17,11,1,21,0.0000000085
18,11,1,29,0.0
19,11,1,20,0.0
20,11,1,19,0.0
21,11,1,10,0.0
22,11,1,17,0.0
23,11,1,21,0.0
24,11,1,18,-0.000000002
25,11,1,12,0.0000000094
26,11,1,18,0.000000655
27,11,1,64,0.000000004
21,4,3,86,0.0000016716
11,2,1,42,0.000000965
10,2,4,128,0.0000001369
28,9,4,99,0.0000001043
32,11,2,48,0.0000000601
33,11,0,0,0.0
34,11,0,0,0.0
35,11,0,0,0.0
0,12,0,0,0.0
1,12,0,0,0.0
2,12,0,0,0.0
3,12,1,2,0.0
4,12,1,10,0.0
5,12,1,12,0.0
6,12,1,16,0.0
7,12,1,15,0.0
8,12,1,21,0.0
9,12,1,18,0.0
10,12,1,18,0.0
11,12,1,11,0.0
12,12,1,10,0.0
13,12,1,21,-0.000000001
14,12,1,18,-0.000000001
15,12,1,18,-0.000000002
16,12,1,21,0.0
17,12,1,25,0.0
18,12,1,29,0.0
19,12,1,20,0.0
20,12,1,16,0.0
21,12,1,14,0.0
22,12,1,26,0.0
23,12,1,14,-0.000000002
24,12,1,18,-0.000000167
25,12,1,15,0.0000004568
26,12,1,20,0.0
27,12,2,81,0.0000000193
8,1,1,41,-0.0000000953
31,8,4,86,-0.0000003815
6,0,1,24,0.0000001007
31,12,1,7,0.0000000551
32,12,1,15,0.0000000021
33,12,1,9,-0.0000000008
34,12,0,0,0.0
35,12,0,0,0.0
0,13,0,0,0.0
1,13,0,0,0.0
2,13,0,0,0.0
3,13,1,1,0.0
4,13,1,6,0.0
5,13,1,12,0.0
6,13,1,19,0.0
7,13,2,16,0.0
8,13,1,20,0.0
9,13,1,14,0.0
10,13,1,20,0.0
11,13,1,8,0.0
12,13,1,18,0.0
13,13,1,21,0.0
14,13,2,15,-0.000000001
15,13,1,21,0.0
16,13,1,16,-0.000000001
17,13,1,32,0.0
18,13,1,26,0.0
19,13,1,16,0.0
20,13,1,14,0.0
21,13,1,27,0.0
22,13,1,17,0.0
23,13,1,17,0.0
24,13,1,16,0.0
25,13,1,20,0.0
26,13,1,30,0.000000111
27,13,1,24,0.0000000076
28,13,1,20,0.0000000054
29,13,1,54,0.0000000726
30,13,1,37,0.0000001058
31,13,1,4,0.0000000043
32,13,1,2,0.0000000537
33,13,0,0,0.0
34,13,0,0,0.0
35,13,0,0,0.0
0,14,0,0,0.0
1,14,0,0,0.0
2,14,0,0,0.0
3,14,1,2,0.0
4,14,1,6,0.0
5,14,1,15,0.0
6,14,1,19,0.0
7,14,1,14,0.0
8,14,1,19,0.0
9,14,1,10,0.0
10,14,1,25,0.0
11,14,1,8,0.0
12,14,1,28,0.0
13,14,1,16,0.0
14,14,1,19,0.0
15,14,2,20,0.0
16,14,1,29,0.0
17,14,1,34,0.0
18,14,1,20,0.0
19,14,1,16,0.0
20,14,1,24,0.0
21,14,1,19,0.0
22,14,1,18,0.0
23,14,1,18,0.0
24,14,1,25,0.0
25,14,1,28,0.0
26,14,1,26,0.0
27,14,1,21,0.0
28,14,1,12,0.0
29,14,1,3,0.0000000018
30,14,1,4,0.0000000043
31,14,1,1,0.0000000056
32,14,0,0,0.0
33,14,0,0,0.0
34,14,0,0,0.0
35,14,0,0,0.0
0,15,0,0,0.0
1,15,0,0,0.0
2,15,0,0,0.0
3,15,1,4,0.0
4,15,1,5,0.0
5,15,1,15,0.0
6,15,1,19,0.0
7,15,1,22,0.0
8,15,1,15,0.0
9,15,1,11,0.0
10,15,1,24,0.0
11,15,1,17,0.0
12,15,1,26,0.0
13,15,3,13,0.0
14,15,1,27,0.0
15,15,1,25,0.0
16,15,2,40,0.0
17,15,1,24,0.0
18,15,1,20,0.0
19,15,1,19,0.0
20,15,1,22,0.0
21,15,1,20,0.0
22,15,1,21,0.0
23,15,1,25,0.0
24,15,1,31,0.0
25,15,1,28,0.0
26,15,1,17,0.0
27,15,1,8,0.0
28,15,1,3,0.0
29,15,1,4,0.0
30,15,0,0,0.0000000541
31,15,0,0,0.0
32,15,0,0,0.0
33,15,0,0,0.0
34,15,0,0,0.0
35,15,0,0,0.0
0,16,0,0,0.0
1,16,0,0,0.0
2,16,0,0,0.0
3,16,1,6,0.0
4,16,1,3,0.0
5,16,1,20,0.0
6,16,1,17,0.0
7,16,1,25,0.0
8,16,1,12,0.0
9,16,1,12,0.0
10,16,1,21,0.0
11,16,1,30,0.0
12,16,1,21,0.0
13,16,1,14,0.0
14,16,1,30,0.0
15,16,2,34,0.0
16,16,1,33,0.0
17,16,1,23,0.0
18,16,1,20,0.0
19,16,1,22,0.0
20,16,1,20,0.0
21,16,1,22,0.0
22,16,1,26,0.0
23,16,1,31,0.0
24,16,1,32,0.0
25,16,1,16,0.0
26,16,1,5,0.0
27,16,1,4,0.0
28,16,1,3,0.0
29,16,0,0,0.0
30,16,0,0,0.0
31,16,0,0,0.0
32,16,0,0,0.0
33,16,0,0,0.0
34,16,0,0,0.0
35,16,0,0,0.0
0,17,0,0,0.0
1,17,0,0,0.0
2,17,0,0,0.0
3,17,1,6,0.0
4,17,1,2,0.0
5,17,1,23,0.0
6,17,1,15,0.0
7,17,2,22,0.0
8,17,1,12,0.0
9,17,2,17,0.0
10,17,1,31,0.0
11,17,1,27,0.0
12,17,1,20,0.0
13,17,1,33,0.0
14,17,2,30,0.0
15,17,1,39,0.0
16,17,1,23,0.0
17,17,1,26,0.0
18,17,1,16,0.0
19,17,1,31,0.0
20,17,1,25,0.0
21,17,1,28,0.0
22,17,1,32,0.0
23,17,1,23,0.0
24,17,1,13,0.0
25,17,1,2,0.0
26,17,1,3,0.0
27,17,1,2,0.0
28,17,0,0,0.0
29,17,0,0,0.0
30,17,0,0,0.0
31,17,0,0,0.0
32,17,0,0,0.0
33,17,0,0,0.0
34,17,0,0,0.0
35,17,0,0,0.0
0,18,0,0,0.0
1,18,0,0,0.0
2,18,0,0,0.0
3,18,1,6,0.0
4,18,1,3,0.0
5,18,1,25,0.0
6,18,1,14,0.0
7,18,1,18,0.0
8,18,2,16,0.0
9,18,1,29,0.0
10,18,1,35,0.0
11,18,1,17,0.0
12,18,1,24,0.0
13,18,1,39,0.0
14,18,1,37,0.0
15,18,1,35,0.0
16,18,1,32,0.0
17,18,1,16,0.0
18,18,1,33,0.0
19,18,1,26,0.0
20,18,1,29,0.0
21,18,1,33,0.0
22,18,1,21,0.0
23,18,2,14,0.0
24,18,1,2,0.0
25,18,1,5,0.0
26,18,1,1,0.0
27,18,0,0,0.0
28,18,0,0,0.0
29,18,0,0,0.0
30,18,0,0,0.0
31,18,0,0,0.0
32,18,0,0,0.0
33,18,0,0,0.0
34,18,0,0,0.0
35,18,0,0,0.0
0,19,0,0,0.0
1,19,0,0,0.0
2,19,0,0,0.0
3,19,1,6,0.0
4,19,2,6,0.0
5,19,1,25,0.0
6,19,1,11,0.0
7,19,1,18,0.0
8,19,1,15,0.0
9,19,1,33,0.0
10,19,1,35,0.0
11,19,1,17,0.0
12,19,1,37,0.0
13,19,1,41,0.0
14,19,1,31,0.0
15,19,1,40,0.0
16,19,1,19,0.0
17,19,1,40,0.0
18,19,1,30,0.0
19,19,1,30,0.0
20,19,1,25,0.0
21,19,1,20,0.0
22,19,2,11,0.0
23,19,1,2,0.0
24,19,1,5,0.0
25,19,0,0,0.0
26,19,0,0,0.0
27,19,0,0,0.0
28,19,0,0,0.0
29,19,0,0,0.0
30,19,0,0,0.0
31,19,0,0,0.0
32,19,0,0,0.0
33,19,0,0,0.0
34,19,0,0,0.0
35,19,0,0,0.0
0,20,0,0,0.0
1,20,0,0,0.0
2,20,1,2,0.0
3,20,1,5,0.0
4,20,1,10,0.0
5,20,1,21,0.0
6,20,1,11,0.0
7,20,1,23,0.0
8,20,1,15,0.0
9,20,2,44,0.0
10,20,1,25,0.0
11,20,1,33,0.0
12,20,1,49,0.0
13,20,1,33,0.0
14,20,1,47,0.0
15,20,1,22,0.0
16,20,1,39,0.0
17,20,1,37,0.0
18,20,1,25,0.0
19,20,1,23,0.0
20,20,1,18,0.0
21,20,1,11,0.0
22,20,1,3,0.0
23,20,1,5,0.0
24,20,0,0,0.0
25,20,0,0,0.0
26,20,0,0,0.0
27,20,0,0,0.0
28,20,0,0,0.0
29,20,0,0,0.0
30,20,0,0,0.0
31,20,0,0,0.0
32,20,0,0,0.0
33,20,0,0,0.0
34,20,0,0,0.0
35,20,0,0,0.0
0,21,0,0,0.0
1,21,0,0,0.0
2,21,1,3,0.0
3,21,1,3,0.0
4,21,1,14,0.0
5,21,2,20,0.0
6,21,1,12,0.0
7,21,1,23,0.0
8,21,1,28,0.0
9,21,1,40,0.0
10,21,1,40,0.0
11,21,1,43,0.0
12,21,1,40,0.0
13,21,1,34,0.0
14,21,1,39,0.0
15,21,1,53,0.0
16,21,1,33,0.0
17,21,1,18,0.0
18,21,1,25,0.0
19,21,1,18,0.0
20,21,1,11,0.0
21,21,1,4,0.0
22,21,1,3,0.0
23,21,0,0,0.0
24,21,0,0,0.0
25,21,0,0,0.0
26,21,0,0,0.0
27,21,0,0,0.0
28,21,0,0,0.0
29,21,0,0,0.0
30,21,0,0,0.0
31,21,0,0,0.0
32,21,0,0,0.0
33,21,0,0,0.0
34,21,0,0,0.0
35,21,0,0,0.0
0,22,0,0,0.0
1,22,0,0,0.0
2,22,2,4,0.0
3,22,1,4,0.0
4,22,1,17,0.0
5,22,1,14,0.0
6,22,1,11,0.0
7,22,1,24,0.0
8,22,1,31,0.0
9,22,1,51,0.0
10,22,1,48,0.0
11,22,1,48,0.0
12,22,1,38,0.0
13,22,1,49,0.0
14,22,1,55,0.0
15,22,1,31,0.0
16,22,3,17,0.0
17,22,1,22,0.0
18,22,1,19,0.0
19,22,1,9,0.0
20,22,1,4,0.0
21,22,1,2,0.0
22,22,0,0,0.0
23,22,0,0,0.0
24,22,0,0,0.0
25,22,0,0,0.0
26,22,0,0,0.0
27,22,0,0,0.0
28,22,0,0,0.0
29,22,0,0,0.0
30,22,0,0,0.0
31,22,0,0,0.0
32,22,0,0,0.0
33,22,0,0,0.0
34,22,0,0,0.0
35,22,0,0,0.0
0,23,0,0,0.0
1,23,0,0,0.0
2,23,2,5,0.0
3,23,1,8,0.0
4,23,2,15,0.0
5,23,1,19,0.0
6,23,1,11,0.0
7,23,1,36,0.0
8,23,1,34,0.0
9,23,1,61,0.0
10,23,1,53,0.0
11,23,1,40,0.0
12,23,1,59,0.0
13,23,1,62,0.0
14,23,1,26,0.0
15,23,1,18,0.0
16,23,2,25,0.0
17,23,1,19,0.0
18,23,1,10,0.0
19,23,1,5,0.0
20,23,1,2,0.0
21,23,0,0,0.0
22,23,0,0,0.0
23,23,0,0,0.0
24,23,0,0,0.0
25,23,0,0,0.0
26,23,0,0,0.0
27,23,0,0,0.0
28,23,0,0,0.0
29,23,0,0,0.0
30,23,0,0,0.0
31,23,0,0,0.0
32,23,0,0,0.0
33,23,0,0,0.0
34,23,0,0,0.0
35,23,0,0,0.0
0,24,0,0,0.0
1,24,0,0,0.0
2,24,1,4,0.0
3,24,1,14,0.0
4,24,2,13,0.0
5,24,1,13,0.0
6,24,1,23,0.0
7,24,1,37,0.0
8,24,1,52,0.0
9,24,1,71,0.0
10,24,1,57,0.0
11,24,1,50,0.0
12,24,1,62,0.0
13,24,1,30,0.0
14,24,1,25,0.0
15,24,1,18,0.0
16,24,1,18,0.0
17,24,1,10,0.0
18,24,1,5,0.0
19,24,1,1,0.0
20,24,0,0,0.0
21,24,0,0,0.0
22,24,0,0,0.0
23,24,0,0,0.0
24,24,0,0,0.0
25,24,0,0,0.0
26,24,0,0,0.0
27,24,0,0,0.0
28,24,0,0,0.0
29,24,0,0,0.0
30,24,0,0,0.0
31,24,0,0,0.0
32,24,0,0,0.0
33,24,0,0,0.0
34,24,0,0,0.0
35,24,0,0,0.0
0,25,0,0,0.0
1,25,0,0,0.0
2,25,1,4,0.0
3,25,1,18,0.0
4,25,2,12,0.0
5,25,1,21,0.0
6,25,1,31,0.0
7,25,1,49,0.0
8,25,1,74,0.0
9,25,1,66,0.0
10,25,1,48,0.0
11,25,1,57,0.0
12,25,2,46,0.0
13,25,1,26,0.0
14,25,1,15,0.0
15,25,1,21,0.0
16,25,1,10,0.0
17,25,1,5,0.0
18,25,1,1,0.0
19,25,0,0,0.0
20,25,0,0,0.0
21,25,0,0,0.0
22,25,0,0,0.0
23,25,0,0,0.0
24,25,0,0,0.0
25,25,0,0,0.0
26,25,0,0,0.0
27,25,0,0,0.0
28,25,0,0,0.0
29,25,0,0,0.0
30,25,0,0,0.0
31,25,0,0,0.0
32,25,0,0,0.0
33,25,0,0,0.0
34,25,0,0,0.0
35,25,0,0,0.0
0,26,0,0,0.0
1,26,1,3,0.0
2,26,1,4,0.0
3,26,1,17,0.0
4,26,1,11,0.0
5,26,1,33,0.0
6,26,1,34,0.0
7,26,1,73,0.0
8,26,2,75,0.0
9,26,1,59,0.0
10,26,1,51,0.0
11,26,1,46,0.0
12,26,2,35,0.0
13,26,1,19,0.0
14,26,1,21,0.0
15,26,1,12,0.0
16,26,1,5,0.0
17,26,1,1,0.0
18,26,0,0,0.0
19,26,0,0,0.0
20,26,0,0,0.0
21,26,0,0,0.0
22,26,0,0,0.0
