nb_cycle_retour,moy_cycle_retour,dist_veto,propor_utilisa_retour,jour_marche
23,15,1.0,52.77777777777778,5
23,15,1.0,52.77777777777778,5
23,15,1.0,52.77777777777778,5
24,15,1.0,52.77777777777778,5
24,15,1.0,52.77777777777778,5
24,15,1.0,52.77777777777778,5
21,16,1.0,52.77777777777778,5
22,16,1.0,52.77777777777778,5
22,16,1.0,52.77777777777778,5
22,16,1.0,52.77777777777778,5
22,16,1.0,52.77777777777778,5
22,16,1.0,52.046783625730995,5
23,16,1.0,52.046783625730995,5
23,16,1.0,52.046783625730995,5
0,0,1.0,0.0,5
23,16,1.0,52.046783625730995,5
23,16,1.0,52.046783625730995,5
22,16,1.0,54.02046783625731,5
24,16,1.0,52.046783625730995,5
23,16,1.0,54.02046783625731,5
24,16,1.0,50.58479532163743,5
23,16,1.0,54.02046783625731,5
23,16,1.0,54.02046783625731,5
23,16,1.0,54.02046783625731,5
24,16,1.0,54.02046783625731,5
23,16,1.0,53.43567251461988,6
23,16,1.0,53.43567251461988,6
22,15,1.0,52.7046783625731,6
22,15,1.0,53.58187134502924,6
22,15,1.0,53.58187134502924,6
23,15,1.0,53.58187134502924,6
0,0,1.0,0.0,6
22,15,1.0,52.85087719298246,6
21,15,1.0,52.99707602339181,6
22,15,1.0,52.99707602339181,6
22,15,1.0,52.99707602339181,6
22,15,1.0,52.99707602339181,6
21,16,1.0,51.75438596491229,6
21,16,1.0,51.75438596491229,6
22,15,1.0,52.99707602339181,6
23,15,1.0,52.99707602339181,6
21,15,1.0,51.09649122807017,6
23,16,1.0,50.950292397660824,6
23,16,1.0,53.58187134502924,6
22,15,1.0,50.29239766081871,6
23,16,1.0,53.58187134502924,6
23,16,1.0,53.58187134502924,6
22,15,1.0,50.29239766081871,6
23,15,1.0,50.29239766081871,6
24,16,1.0,53.58187134502924,6
24,16,1.0,53.58187134502924,6
23,15,1.0,50.29239766081871,6
23,15,1.0,50.29239766081871,6
22,15,1.0,52.63157894736842,6
22,15,1.0,52.63157894736842,6
23,15,1.0,50.29239766081871,6
23,15,1.0,52.63157894736842,6
23,15,1.0,52.63157894736842,6
23,15,1.0,52.63157894736842,6
23,15,1.0,52.63157894736842,6
24,15,1.0,52.63157894736842,6
24,15,1.0,52.63157894736842,6
24,15,1.0,52.63157894736842,6
22,16,1.0,50.58479532163743,6
22,16,1.0,50.58479532163743,6
23,16,1.0,50.58479532163743,6
23,16,1.0,52.7046783625731,6
23,16,1.0,51.900584795321635,6
23,16,1.0,50.58479532163743,6
23,16,1.0,51.900584795321635,6
23,16,1.0,50.58479532163743,6
22,16,1.0,54.09356725146199,6
23,16,1.0,51.900584795321635,6
23,16,1.0,50.58479532163743,6
23,16,1.0,54.09356725146199,6
24,16,1.0,51.900584795321635,6
24,16,1.0,50.58479532163743,6
23,16,1.0,54.09356725146199,6
23,16,1.0,54.09356725146199,6
22,16,1.0,53.289473684210535,7
22,15,1.0,51.973684210526315,7
22,15,1.0,52.7046783625731,7
22,15,1.0,51.973684210526315,7
24,16,1.0,53.3625730994152,7
24,16,1.0,53.3625730994152,7
22,16,1.0,53.65497076023392,7
23,16,1.0,51.388888888888886,7
23,16,1.0,51.388888888888886,7
24,16,1.0,51.388888888888886,7
22,15,1.0,52.85087719298246,7
24,16,1.0,51.388888888888886,7
24,16,1.0,51.388888888888886,7
0,0,1.0,0.0,7
22,15,1.0,52.92397660818714,7
22,15,1.0,52.92397660818714,7
22,15,1.0,52.92397660818714,7
0,0,1.0,0.0,7
22,15,1.0,51.24269005847953,7
22,15,1.0,51.24269005847953,7
23,15,1.0,51.24269005847953,7
23,15,1.0,51.24269005847953,7
23,15,1.0,51.24269005847953,7
