nb_cycle_aller,moy_cycle_aller,d_veg,propor_utilisa_aller
52,103,15.0,45.687134502923975
52,103,15.0,45.687134502923975
52,103,15.0,45.687134502923975
52,103,15.0,45.687134502923975
52,103,15.0,45.687134502923975
52,103,15.0,45.687134502923975
52,103,15.0,45.687134502923975
52,103,15.0,45.687134502923975
52,103,15.0,45.687134502923975
35,93,15.0,47.14912280701755
35,93,15.0,47.14912280701755
36,94,15.0,47.2953216374269
36,94,15.0,47.2953216374269
36,94,15.0,47.2953216374269
40,102,15.0,44.005847953216374
40,102,15.0,44.005847953216374
40,102,15.0,44.005847953216374
40,102,15.0,44.005847953216374
40,102,15.0,44.005847953216374
40,102,15.0,44.005847953216374
40,102,15.0,44.005847953216374
40,102,15.0,44.005847953216374
40,102,15.0,44.005847953216374
40,102,15.0,44.005847953216374
40,102,15.0,44.005847953216374
40,102,15.0,44.005847953216374
40,102,15.0,44.005847953216374
40,102,15.0,44.005847953216374
40,102,15.0,44.005847953216374
40,102,15.0,44.005847953216374
40,102,15.0,44.005847953216374
35,96,15.0,46.56432748538012
35,96,15.0,46.56432748538012
35,96,15.0,46.56432748538012
35,96,15.0,46.56432748538012
35,96,15.0,46.56432748538012
35,96,15.0,46.56432748538012
35,96,15.0,46.56432748538012
35,96,15.0,46.56432748538012
35,96,15.0,46.56432748538012
35,96,15.0,46.56432748538012
35,96,15.0,46.56432748538012
35,96,15.0,46.56432748538012
35,96,15.0,46.56432748538012
35,96,15.0,46.56432748538012
35,96,15.0,46.56432748538012
35,96,15.0,46.56432748538012
40,100,15.0,45.83333333333333
40,100,15.0,45.83333333333333
40,100,15.0,45.83333333333333
40,100,15.0,45.83333333333333
40,100,15.0,45.83333333333333
40,100,15.0,45.83333333333333
40,100,15.0,45.83333333333333
40,100,15.0,45.83333333333333
40,100,15.0,45.83333333333333
40,100,15.0,45.83333333333333
40,100,15.0,45.83333333333333
40,100,15.0,45.83333333333333
40,100,15.0,45.83333333333333
40,100,15.0,45.83333333333333
40,100,15.0,45.83333333333333
40,100,15.0,45.83333333333333
40,100,15.0,45.83333333333333
40,100,15.0,45.83333333333333
40,100,15.0,45.83333333333333
40,100,15.0,45.83333333333333
40,100,15.0,45.83333333333333
40,100,15.0,45.83333333333333
42,100,15.0,46.12573099415205
42,100,15.0,46.12573099415205
42,100,15.0,46.12573099415205
42,100,15.0,46.12573099415205
42,100,15.0,46.12573099415205
42,100,15.0,46.12573099415205
42,100,15.0,46.12573099415205
46,96,15.0,49.34210526315789
46,96,15.0,49.34210526315789
46,96,15.0,49.34210526315789
46,96,15.0,49.34210526315789
46,96,15.0,49.34210526315789
46,96,15.0,49.34210526315789
46,96,15.0,49.34210526315789
46,96,15.0,49.34210526315789
46,96,15.0,49.34210526315789
46,96,15.0,49.34210526315789
44,99,15.0,45.32163742690059
44,99,15.0,45.32163742690059
44,99,15.0,45.32163742690059
44,99,15.0,45.32163742690059
44,99,15.0,45.32163742690059
44,99,15.0,45.32163742690059
44,99,15.0,45.32163742690059
44,99,15.0,45.32163742690059
44,99,15.0,45.32163742690059
44,99,15.0,45.32163742690059
44,99,15.0,45.32163742690059
44,99,15.0,45.32163742690059
44,99,15.0,45.32163742690059
44,99,15.0,45.32163742690059
44,99,15.0,45.32163742690059
44,99,15.0,45.32163742690059
35,90,15.0,48.46491228070175
35,90,15.0,48.46491228070175
35,90,15.0,48.46491228070175
38,98,15.0,50.58479532163743
38,98,15.0,50.58479532163743
40,98,15.0,45.10233918128655
40,98,15.0,45.10233918128655
49,121,20.0,41.66666666666667
49,121,20.0,41.66666666666667
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
52,119,20.0,43.05555555555556
52,119,20.0,43.05555555555556
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
52,119,20.0,43.05555555555556
52,119,20.0,43.05555555555556
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
52,119,20.0,43.05555555555556
57,130,20.0,43.34795321637427
52,119,20.0,43.05555555555556
57,130,20.0,43.34795321637427
52,119,20.0,43.05555555555556
52,119,20.0,43.05555555555556
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
49,128,20.0,43.71345029239766
49,128,20.0,43.71345029239766
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
55,121,20.0,41.44736842105263
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
55,121,20.0,41.44736842105263
55,121,20.0,41.44736842105263
57,130,20.0,43.34795321637427
55,121,20.0,41.44736842105263
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
55,121,20.0,41.44736842105263
55,121,20.0,41.44736842105263
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
55,121,20.0,41.44736842105263
55,121,20.0,41.44736842105263
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
55,121,20.0,41.44736842105263
57,130,20.0,43.34795321637427
55,121,20.0,41.44736842105263
55,121,20.0,41.44736842105263
57,130,20.0,43.34795321637427
55,121,20.0,41.44736842105263
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
55,121,20.0,41.44736842105263
57,130,20.0,43.34795321637427
55,121,20.0,41.44736842105263
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
51,124,20.0,40.35087719298245
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
53,136,20.0,45.83333333333333
53,136,20.0,45.83333333333333
57,130,20.0,43.34795321637427
53,136,20.0,45.83333333333333
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
53,136,20.0,45.83333333333333
57,130,20.0,43.34795321637427
53,136,20.0,45.83333333333333
57,130,20.0,43.34795321637427
53,136,20.0,45.83333333333333
53,136,20.0,45.83333333333333
57,130,20.0,43.34795321637427
53,136,20.0,45.83333333333333
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,130,20.0,43.34795321637427
57,128,20.0,41.301169590643276
57,128,20.0,41.301169590643276
57,128,20.0,41.301169590643276
57,128,20.0,41.301169590643276
52,123,20.0,42.10526315789473
52,123,20.0,42.10526315789473
52,123,20.0,42.10526315789473
52,123,20.0,42.10526315789473
52,123,20.0,42.10526315789473
52,123,20.0,42.10526315789473
52,123,20.0,42.10526315789473
52,123,20.0,42.10526315789473
54,132,20.0,38.81578947368421
54,132,20.0,38.81578947368421
54,132,20.0,38.81578947368421
54,132,20.0,38.81578947368421
43,119,20.0,41.154970760233915
54,132,20.0,38.81578947368421
54,132,20.0,38.81578947368421
43,119,20.0,41.154970760233915
54,132,20.0,38.81578947368421
43,119,20.0,41.154970760233915
53,128,20.0,42.03216374269006
54,132,20.0,38.81578947368421
43,119,20.0,41.154970760233915
46,118,20.0,41.59356725146199
54,132,20.0,38.81578947368421
53,128,20.0,42.03216374269006
43,119,20.0,41.154970760233915
54,132,20.0,38.81578947368421
53,128,20.0,42.03216374269006
43,119,20.0,41.154970760233915
53,128,20.0,42.03216374269006
54,132,20.0,38.81578947368421
43,119,20.0,41.154970760233915
43,119,20.0,41.154970760233915
53,128,20.0,42.03216374269006
53,128,20.0,42.03216374269006
52,122,20.0,42.83625730994152
52,122,20.0,42.83625730994152
52,122,20.0,42.83625730994152
52,122,20.0,42.83625730994152
52,122,20.0,42.83625730994152
52,122,20.0,42.83625730994152
52,122,20.0,42.83625730994152
54,131,20.0,41.228070175438596
54,131,20.0,41.228070175438596
54,131,20.0,41.228070175438596
54,131,20.0,41.228070175438596
54,131,20.0,41.228070175438596
54,131,20.0,41.228070175438596
44,117,20.0,39.546783625730995
44,117,20.0,39.546783625730995
44,117,20.0,39.546783625730995
44,117,20.0,39.546783625730995
44,117,20.0,39.546783625730995
44,117,20.0,39.546783625730995
44,117,20.0,39.546783625730995
44,117,20.0,39.546783625730995
44,117,20.0,39.546783625730995
55,134,20.0,41.154970760233915
55,134,20.0,41.154970760233915
49,121,25.0,41.66666666666667
49,121,25.0,41.66666666666667
52,119,25.0,43.05555555555556
52,119,25.0,43.05555555555556
52,119,25.0,43.05555555555556
52,119,25.0,43.05555555555556
52,119,25.0,43.05555555555556
49,128,25.0,43.71345029239766
52,119,25.0,43.05555555555556
49,128,25.0,43.71345029239766
52,119,25.0,43.05555555555556
52,119,25.0,43.05555555555556
55,121,25.0,41.44736842105263
55,121,25.0,41.44736842105263
55,121,25.0,41.44736842105263
57,130,25.0,43.34795321637427
55,121,25.0,41.44736842105263
55,121,25.0,41.44736842105263
57,130,25.0,43.34795321637427
55,121,25.0,41.44736842105263
57,130,25.0,43.34795321637427
55,121,25.0,41.44736842105263
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
55,121,25.0,41.44736842105263
57,130,25.0,43.34795321637427
55,121,25.0,41.44736842105263
57,130,25.0,43.34795321637427
55,121,25.0,41.44736842105263
55,121,25.0,41.44736842105263
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
55,121,25.0,41.44736842105263
55,121,25.0,41.44736842105263
57,130,25.0,43.34795321637427
55,121,25.0,41.44736842105263
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
51,124,25.0,40.35087719298245
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
53,136,25.0,45.83333333333333
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
53,136,25.0,45.83333333333333
57,130,25.0,43.34795321637427
53,136,25.0,45.83333333333333
53,136,25.0,45.83333333333333
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
53,136,25.0,45.83333333333333
53,136,25.0,45.83333333333333
57,130,25.0,43.34795321637427
53,136,25.0,45.83333333333333
57,130,25.0,43.34795321637427
53,136,25.0,45.83333333333333
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,128,25.0,41.301169590643276
57,130,25.0,43.34795321637427
57,128,25.0,41.301169590643276
57,130,25.0,43.34795321637427
57,128,25.0,41.301169590643276
57,130,25.0,43.34795321637427
57,128,25.0,41.301169590643276
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
57,130,25.0,43.34795321637427
52,123,25.0,42.10526315789473
52,123,25.0,42.10526315789473
52,123,25.0,42.10526315789473
52,123,25.0,42.10526315789473
52,123,25.0,42.10526315789473
52,123,25.0,42.10526315789473
52,123,25.0,42.10526315789473
52,123,25.0,42.10526315789473
54,132,25.0,38.81578947368421
54,132,25.0,38.81578947368421
54,132,25.0,38.81578947368421
54,132,25.0,38.81578947368421
54,132,25.0,38.81578947368421
54,132,25.0,38.81578947368421
54,132,25.0,38.81578947368421
54,132,25.0,38.81578947368421
54,132,25.0,38.81578947368421
54,132,25.0,38.81578947368421
54,132,25.0,38.81578947368421
53,128,25.0,42.03216374269006
53,128,25.0,42.03216374269006
53,128,25.0,42.03216374269006
53,128,25.0,42.03216374269006
53,128,25.0,42.03216374269006
53,128,25.0,42.03216374269006
46,118,25.0,41.59356725146199
52,122,25.0,42.83625730994152
52,122,25.0,42.83625730994152
52,122,25.0,42.83625730994152
52,122,25.0,42.83625730994152
52,122,25.0,42.83625730994152
52,122,25.0,42.83625730994152
52,122,25.0,42.83625730994152
43,119,25.0,41.154970760233915
43,119,25.0,41.154970760233915
43,119,25.0,41.154970760233915
43,119,25.0,41.154970760233915
43,119,25.0,41.154970760233915
43,119,25.0,41.154970760233915
43,119,25.0,41.154970760233915
43,119,25.0,41.154970760233915
44,117,25.0,39.546783625730995
44,117,25.0,39.546783625730995
44,117,25.0,39.546783625730995
44,117,25.0,39.546783625730995
44,117,25.0,39.546783625730995
44,117,25.0,39.546783625730995
44,117,25.0,39.546783625730995
44,117,25.0,39.546783625730995
44,117,25.0,39.546783625730995
55,134,25.0,41.154970760233915
55,134,25.0,41.154970760233915
54,131,25.0,41.228070175438596
54,131,25.0,41.228070175438596
54,131,25.0,41.228070175438596
54,131,25.0,41.228070175438596
54,131,25.0,41.228070175438596
54,131,25.0,41.228070175438596
