nb_cycle_retour,moy_cycle_retour,dist_veto,propor_utilisa_retour,jour_marche
22,16,15.0,52.92397660818714,14
23,16,15.0,52.92397660818714,14
23,16,15.0,52.92397660818714,14
0,0,15.0,0.0,14
21,16,15.0,52.85087719298246,14
22,16,15.0,52.92397660818714,14
23,16,15.0,52.92397660818714,14
21,16,15.0,52.85087719298246,14
23,16,15.0,53.07017543859649,14
22,16,15.0,52.85087719298246,14
22,16,15.0,52.85087719298246,14
22,16,15.0,52.85087719298246,14
22,16,15.0,52.85087719298246,14
23,16,15.0,52.85087719298246,14
0,0,15.0,0.0,14
23,16,15.0,52.85087719298246,14
23,16,15.0,53.07017543859649,14
23,16,15.0,53.07017543859649,14
23,16,15.0,52.85087719298246,14
23,16,15.0,52.85087719298246,14
24,16,15.0,52.85087719298246,14
23,16,15.0,52.99707602339181,14
23,16,15.0,52.92397660818714,14
0,0,20.0,0.0,4
22,16,20.0,54.239766081871345,4
21,16,20.0,54.239766081871345,4
22,16,20.0,54.239766081871345,4
22,16,20.0,54.239766081871345,4
22,16,20.0,54.239766081871345,4
22,16,20.0,54.239766081871345,4
23,16,20.0,54.239766081871345,4
23,16,20.0,54.239766081871345,4
23,16,20.0,54.239766081871345,4
23,16,20.0,54.239766081871345,4
24,16,20.0,54.239766081871345,4
0,0,20.0,0.0,4
22,16,20.0,54.239766081871345,4
22,16,20.0,54.166666666666664,4
23,16,20.0,54.239766081871345,4
22,16,20.0,54.166666666666664,4
22,16,20.0,54.166666666666664,4
23,16,20.0,54.166666666666664,4
23,16,20.0,54.166666666666664,4
23,16,20.0,54.239766081871345,4
23,16,20.0,54.312865497076025,4
23,16,20.0,54.239766081871345,4
24,16,20.0,54.239766081871345,4
22,16,20.0,54.312865497076025,4
23,16,20.0,54.312865497076025,4
22,16,20.0,54.312865497076025,4
21,16,20.0,54.239766081871345,4
22,16,20.0,54.239766081871345,4
22,16,20.0,54.239766081871345,4
22,16,20.0,54.239766081871345,4
22,16,20.0,54.239766081871345,4
23,16,20.0,54.239766081871345,4
23,16,20.0,54.312865497076025,4
21,16,20.0,54.312865497076025,4
22,16,20.0,54.312865497076025,4
22,16,20.0,54.312865497076025,4
22,16,20.0,54.312865497076025,4
22,16,20.0,54.312865497076025,4
23,16,20.0,54.312865497076025,4
23,16,20.0,54.385964912280706,4
0,0,20.0,0.0,4
23,16,20.0,54.385964912280706,4
22,16,20.0,54.239766081871345,4
22,16,20.0,54.239766081871345,4
22,16,20.0,54.239766081871345,4
23,16,20.0,54.239766081871345,4
23,16,20.0,54.239766081871345,4
23,16,20.0,54.239766081871345,4
23,16,20.0,54.239766081871345,4
23,16,20.0,54.239766081871345,4
0,0,20.0,0.0,4
22,16,20.0,54.166666666666664,4
23,16,20.0,54.166666666666664,4
23,16,20.0,54.166666666666664,4
23,16,20.0,54.385964912280706,4
23,16,20.0,54.385964912280706,4
24,16,20.0,54.385964912280706,4
22,16,20.0,54.751461988304094,5
23,16,20.0,54.751461988304094,5
23,16,20.0,54.751461988304094,5
23,16,20.0,54.751461988304094,5
22,16,20.0,54.67836257309941,5
0,0,20.0,0.0,5
23,16,20.0,54.459064327485386,5
22,16,20.0,54.67836257309941,5
23,16,20.0,54.67836257309941,5
23,16,20.0,54.67836257309941,5
23,16,20.0,54.67836257309941,5
23,16,20.0,54.67836257309941,5
23,16,20.0,54.67836257309941,5
24,16,20.0,54.751461988304094,5
22,16,20.0,54.60526315789473,5
22,16,20.0,54.60526315789473,5
22,16,20.0,54.60526315789473,5
23,16,20.0,54.67836257309941,5
23,16,20.0,54.67836257309941,5
22,16,20.0,54.67836257309941,5
23,16,20.0,54.751461988304094,5
22,16,20.0,54.67836257309941,5
22,16,20.0,54.67836257309941,5
23,16,20.0,54.67836257309941,5
23,16,20.0,54.67836257309941,5
23,16,20.0,54.67836257309941,5
23,16,20.0,54.67836257309941,5
24,16,20.0,54.751461988304094,5
23,16,20.0,54.60526315789473,5
23,16,20.0,54.60526315789473,5
23,16,20.0,54.67836257309941,5
23,16,20.0,54.67836257309941,5
23,16,20.0,54.824561403508774,5
23,16,20.0,54.67836257309941,5
23,16,20.0,54.824561403508774,5
23,16,20.0,54.751461988304094,5
24,16,20.0,54.751461988304094,5
23,16,20.0,54.53216374269005,5
23,16,20.0,54.53216374269005,5
23,16,20.0,54.53216374269005,5
