location
{246114.48967843555,120873.334132469,0.0}
{182694.2889299548,47531.80951849131,0.0}
{233160.85372742845,126972.85015387504,0.0}
{130987.50147403733,40131.76249985959,0.0}
{172266.0026648836,40388.17723889191,0.0}
{155920.67250404326,23958.16551939716,0.0}
{93888.82243318143,35925.98125463983,0.0}
{65913.54189595822,33111.13111208904,0.0}
{171509.70225951014,53795.30945555474,0.0}
{193162.61680459869,75493.79041881955,0.0}
{192711.854907103,40624.266275750684,0.0}
{226206.56184089225,59608.157975230904,0.0}
{284100.35709813936,113179.03931293849,0.0}
{181857.00401741394,40862.51998618869,0.0}
{122658.47770586117,41485.89781231028,0.0}
{220207.21777642134,133072.3661752811,0.0}
{124394.42645989641,48079.76669381625,0.0}
{75468.13671741958,31135.895693495797,0.0}
{90090.61254338395,33611.61579918351,0.0}
{171376.77222659998,53218.84670278796,0.0}
{220956.64870721256,48548.80679242983,0.0}
{165500.7325932264,27058.639420562133,0.0}
{174736.4384408621,61215.061377367856,0.0}
{219315.56858347988,87240.84986422921,0.0}
{268961.41621615627,91131.79856138502,0.0}
{129579.93033206163,10732.728292075719,0.0}
{272298.554885367,119170.38252559595,0.0}
{102524.2575184917,41311.998024128,0.0}
{284647.4454854652,137745.63598871668,0.0}
{195214.5695451101,67696.8800163639,0.0}
{55153.01090678016,34646.30887769643,0.0}
{160325.11558906548,60058.809392618175,0.0}
{190364.48729082284,88689.92007973978,0.0}
{201849.12371585716,41471.75682237589,0.0}
{233947.5005603792,68610.55061241219,0.0}
{274894.9239274611,110064.83614811208,0.0}
{259971.01098157585,80251.56921094476,0.0}
{191476.85550458852,48067.12716569572,0.0}
{121789.53230975654,50261.89048755003,0.0}
{207253.58182541424,139171.88219668713,0.0}
{120083.30634275693,62384.65526283937,0.0}
{75331.16038720182,41066.53405968703,0.0}
{104502.53216398852,34692.87895456167,0.0}
{226243.5622316699,36178.845484134574,0.0}
{170560.9541599285,64990.25207251488,0.0}
{222674.2111090028,59523.27610363261,0.0}
{175080.79268240952,30159.113321727105,0.0}
{165590.4748746349,71000.05382637036,0.0}
{209538.77777658892,94667.21579509467,0.0}
{263042.4708435598,102597.36548438208,0.0}
{126196.96397791083,24075.41142686749,0.0}
{154743.26384774287,43058.99507422558,0.0}
{264781.33377943083,109662.46237309465,0.0}
{102062.38632118909,51478.93417770532,0.0}
{300921.5344311858,124480.92413372234,0.0}
{280789.0303539871,148917.58107254328,0.0}
{188157.81069342597,81946.09534019379,0.0}
{47055.57174519535,35801.550061586466,0.0}
{149140.5289186208,66322.30932968161,0.0}
{206072.8802610195,73216.31071527056,0.0}
{187566.35777704703,101886.04974066,0.0}
{210986.39252461132,42319.2473690011,0.0}
{230027.0232575748,67926.73769759519,0.0}
{241688.43927986617,77612.94324959347,0.0}
{119661.81303958435,14389.156106305043,0.0}
{265689.4907567828,106950.63298328567,0.0}
{109112.25983429463,35392.90049564398,0.0}
{254799.52898476174,90016.91013417202,0.0}
{201096.7069917631,55271.73434520275,0.0}
{120920.58691365192,59037.88316278978,0.0}
{194299.94587440713,145271.39821809318,0.0}
{91836.84073351443,72131.42678638356,0.0}
{157331.81032670365,40571.91387278268,0.0}
{75194.18405698406,50997.17242587826,0.0}
{118914.4517845931,35774.14210993982,0.0}
{237588.23726989946,38218.23669729449,0.0}
{266519.55056337465,99449.7394463053,0.0}
{224391.773510793,70497.7454148354,0.0}
{184660.85277159265,33259.58722289208,0.0}
{156444.5113084077,80785.04627537286,0.0}
{199761.98696969796,102093.58172596013,0.0}
{261522.83296349822,105541.05033290842,0.0}
{118062.11012667498,50375.80631314489,0.0}
{144709.50624395302,33627.91364461239,0.0}
{261522.83296349822,105541.05033290842,0.0}
{101600.5151238865,61645.87033128264,0.0}
{307049.309049964,133000.4846164365,0.0}
{297130.95505388256,124596.59088823987,0.0}
{274272.18152773846,121012.64371666523,0.0}
{276930.615222509,160089.5261563699,0.0}
{181101.05184174186,96195.31066402368,0.0}
{137955.94224817614,72585.80926674504,0.0}
{261205.89950105982,102962.24218346909,0.0}
{204502.19969544327,87874.89299190274,0.0}
{184768.22826327122,115082.17940158023,0.0}
{220123.66133336548,43166.737915626305,0.0}
{236964.64668222153,78565.10783245249,0.0}
{249429.37799935314,86615.33588677476,0.0}
{132926.4642401357,19650.804719627005,0.0}
{261522.83296349822,105541.05033290842,0.0}
{100370.8846050677,38719.68214146595,0.0}
{223132.40417283017,66072.3582585533,0.0}
{210716.55847893766,62476.34152470978,0.0}
{120051.6415175473,67813.87583802953,0.0}
{181346.30992340003,151370.91423949922,0.0}
{77713.60792889318,77004.81254815566,0.0}
{163874.3895062086,49192.00414829509,0.0}
{75057.2077267663,60927.8107920695,0.0}
{129983.87323964149,26482.185060294156,0.0}
{164944.32930922188,56040.385934397855,0.0}
{240285.11947877615,38703.04546098109,0.0}
{162705.50880837787,75174.00324744676,0.0}
{261522.83296349822,105541.05033290842,0.0}
{226109.33591258322,81472.21472603819,0.0}
{194240.91286077577,36360.06112405705,0.0}
{147298.5477421805,90570.03872437536,0.0}
{222908.0455112903,59957.69316109574,0.0}
{108415.04895681553,27915.404518885254,0.0}
{192628.52261886356,107512.09969064248,0.0}
{235716.39186109646,105553.47556092784,0.0}
{113994.68320105705,63526.003756283586,0.0}
{134675.74864016316,24196.832214999195,0.0}
{101339.15373363311,67399.08591007389,0.0}
{313177.0836687422,141520.04509915068,0.0}
{303413.9682580432,135551.14508717664,0.0}
{261350.19105848367,126129.62991533772,0.0}
{273072.200091031,171261.4712401965,0.0}
{172399.05889938356,109503.70281585169,0.0}
{126771.35557773148,78849.30920380847,0.0}
{266782.1387798622,128134.7964436365,0.0}
{233679.0468058483,59602.239197451956,0.0}
{202931.51912986703,102533.47526853492,0.0}
{181970.09874949537,128278.30906250046,0.0}
{229260.93014211964,44014.228462251514,0.0}
{243902.27010686827,89203.47796730978,0.0}
{248368.59615110385,93887.23574536562,0.0}
{257170.3167188401,95617.72852395604,0.0}
{298426.0063704272,61809.53123229851,0.0}
{146191.11544068708,24912.453332948968,0.0}
{95829.92348572779,40447.87544172623,0.0}
{228270.4454083425,75257.52021017997,0.0}
{220336.40996611223,69680.94870421682,0.0}
{119182.69612144266,76589.86851326929,0.0}
{168392.67397239292,157470.4302609053,0.0}
{188904.78071400014,60862.97615228809,0.0}
{63590.37512427193,81878.19830992776,0.0}
{170416.9686857135,57812.09442380751,0.0}
{84700.76306123797,63302.29629130764,0.0}
{133746.69143603256,23323.57869513989,0.0}
{239181.19426696858,83805.76524911249,0.0}
{164076.93917218753,70321.2014998412,0.0}
{233482.25129372155,48007.97709426646,0.0}
{163370.13088103323,100888.3089187465,0.0}
{227826.89831437342,92446.68403724098,0.0}
{203820.9729499589,39460.53502522202,0.0}
{138152.5841759533,100355.03117337787,0.0}
{231010.49975239666,66650.24140694553,0.0}
{272344.7914181577,86357.41861664286,0.0}
{112442.4442836127,40211.61463872454,0.0}
{185257.74945535976,117330.87010210435,0.0}
{248619.61241229734,105547.26294691813,0.0}
{109927.25627543913,76676.20119942228,0.0}
{133746.69143603256,23323.57869513989,0.0}
{109334.03625415318,86118.10074788905,0.0}
{319304.8582875204,150039.60558186486,0.0}
{309696.9814622039,146505.69928611343,0.0}
{248428.2005892289,131246.6161140102,0.0}
{269213.7849595529,182433.4163240231,0.0}
{169971.27694840776,113216.63093205859,0.0}
{48331.42986752926,46595.8996942763,0.0}
{115586.76890728681,85112.8091408719,0.0}
{263859.45694735856,115579.08403753083,0.0}
{228004.74509726267,66606.6637097161,0.0}
{201360.83856429078,117192.0575451671,0.0}
{179171.96923571953,141474.4387234207,0.0}
{231530.58579019792,44224.741225540034,0.0}
{250839.893531515,99841.84810216707,0.0}
{256241.89198186988,100862.47354237468,0.0}
{264911.2554383271,104620.12116113733,0.0}
{307048.09213318577,67024.01736062646,0.0}
{159455.76664123844,30174.10194627093,0.0}
{243024.92452175744,98780.24759355761,0.0}
{233408.48664385482,84442.68216180662,0.0}
{229956.2614532868,76885.55588372385,0.0}
{118313.75072533803,85365.86118850904,0.0}
{155439.03802138582,163569.94628231134,0.0}
{177200.80139487327,68754.50484547568,0.0}
{60622.87183793455,82902.16983710647,0.0}
{176959.54786521842,66432.18469931993,0.0}
{193957.20781376492,50664.24456044476,0.0}
{181662.67848238692,25020.582703987417,0.0}
{94344.31839570965,65676.78179054578,0.0}
{257926.93662664286,50653.27827139643,0.0}
{49613.23961545722,35512.57268730445,0.0}
{270270.5626890814,107689.4635720586,0.0}
{250469.7966010957,95124.45796155569,0.0}
{163209.54903515318,84602.01706528456,0.0}
{253258.02039071877,59855.42532566305,0.0}
{199123.7397197084,39231.435626856335,0.0}
{169441.21433489295,112226.68425917314,0.0}
{229543.13558728763,103412.68635698652,0.0}
{213401.03303914203,42561.008926386996,0.0}
{129006.62060972609,110140.02362238037,0.0}
{239112.95399350303,73342.78965279531,0.0}
{266443.5068460214,90078.83080081215,0.0}
{116469.83961040986,52507.82475856382,0.0}
{176470.569752731,140259.70937837422,0.0}
{105859.8293498212,89826.39864256099,0.0}
{105336.59499389314,76758.59332898147,0.0}
{325432.6329062986,158559.16606457904,0.0}
{315979.9946663645,157460.25348505023,0.0}
